onset	duration	sample	value
106.7226562500	n/a	54642	RTO
107.1699218750	n/a	54871	RHS
107.4121093750	n/a	54995	LTO
107.8769531250	n/a	55233	LHS
108.1425781250	n/a	55369	RTO
108.2382812500	n/a	55418	TRIG
108.5898437500	n/a	55598	RHS
108.8437500000	n/a	55728	LTO
109.2812500000	n/a	55952	LHS
109.5449218750	n/a	56087	RTO
110.0078125000	n/a	56324	RHS
110.2382812500	n/a	56442	TRIG
110.2500000000	n/a	56448	LTO
110.6875000000	n/a	56672	LHS
110.9570312500	n/a	56810	RTO
111.3984375000	n/a	57036	RHS
111.6464843750	n/a	57163	LTO
112.1855468750	n/a	57439	LHS
112.2382812500	n/a	57466	TRIG
112.4257812500	n/a	57562	RTO
112.8964843750	n/a	57803	RHS
113.1464843750	n/a	57931	LTO
113.5605468750	n/a	58143	LHS
113.8339843750	n/a	58283	RTO
114.2382812500	n/a	58490	TRIG
114.3730468750	n/a	58559	RHS
114.6425781250	n/a	58697	LTO
115.1035156250	n/a	58933	LHS
115.3691406250	n/a	59069	RTO
115.8300781250	n/a	59305	RHS
116.0976562500	n/a	59442	LTO
116.2363281250	n/a	59513	TRIG
116.5019531250	n/a	59649	LHS
116.7617187500	n/a	59782	RTO
117.2187500000	n/a	60016	RHS
117.4726562500	n/a	60146	LTO
117.9414062500	n/a	60386	LHS
118.2128906250	n/a	60525	RTO
118.2363281250	n/a	60537	TRIG
118.6406250000	n/a	60744	RHS
118.8750000000	n/a	60864	LTO
119.3691406250	n/a	61117	LHS
119.6191406250	n/a	61245	RTO
120.0332031250	n/a	61457	RHS
120.2363281250	n/a	61561	TRIG
120.2968750000	n/a	61592	LTO
120.7675781250	n/a	61833	LHS
121.0214843750	n/a	61963	RTO
121.4414062500	n/a	62178	RHS
121.6796875000	n/a	62300	LTO
122.1542968750	n/a	62543	LHS
122.2363281250	n/a	62585	TRIG
122.4296875000	n/a	62684	RTO
122.8261718750	n/a	62887	RHS
123.0859375000	n/a	63020	LTO
123.5332031250	n/a	63249	LHS
123.7988281250	n/a	63385	RTO
124.2363281250	n/a	63609	TRIG
124.2675781250	n/a	63625	RHS
124.5097656250	n/a	63749	LTO
124.9765625000	n/a	63988	LHS
125.2382812500	n/a	64122	RTO
125.6679687500	n/a	64342	RHS
125.9179687500	n/a	64470	LTO
126.2363281250	n/a	64633	TRIG
126.3496093750	n/a	64691	LHS
126.6093750000	n/a	64824	RTO
127.0703125000	n/a	65060	RHS
127.3378906250	n/a	65197	LTO
127.8437500000	n/a	65456	LHS
128.0976562500	n/a	65586	RTO
128.2363281250	n/a	65657	TRIG
128.5566406250	n/a	65821	RHS
128.8398437500	n/a	65966	LTO
129.2539062500	n/a	66178	LHS
129.5078125000	n/a	66308	RTO
129.9628906250	n/a	66541	RHS
130.2285156250	n/a	66677	LTO
130.2363281250	n/a	66681	TRIG
130.6992187500	n/a	66918	LHS
130.9492187500	n/a	67046	RTO
131.3613281250	n/a	67257	RHS
131.6093750000	n/a	67384	LTO
132.0625000000	n/a	67616	LHS
132.2363281250	n/a	67705	TRIG
132.3300781250	n/a	67753	RTO
132.7773437500	n/a	67982	RHS
133.0332031250	n/a	68113	LTO
133.5097656250	n/a	68357	LHS
133.7968750000	n/a	68504	RTO
134.2167968750	n/a	68719	RHS
134.2363281250	n/a	68729	TRIG
134.4648437500	n/a	68846	LTO
134.9355468750	n/a	69087	LHS
135.2089843750	n/a	69227	RTO
135.6367187500	n/a	69446	RHS
135.8886718750	n/a	69575	LTO
136.2363281250	n/a	69753	TRIG
136.3593750000	n/a	69816	LHS
136.6367187500	n/a	69958	RTO
137.1308593750	n/a	70211	RHS
137.3808593750	n/a	70339	LTO
137.7949218750	n/a	70551	LHS
138.0234375000	n/a	70668	RTO
138.2363281250	n/a	70777	TRIG
138.4804687500	n/a	70902	RHS
138.7519531250	n/a	71041	LTO
139.2500000000	n/a	71296	LHS
139.5234375000	n/a	71436	RTO
139.9453125000	n/a	71652	RHS
140.1953125000	n/a	71780	LTO
140.2363281250	n/a	71801	TRIG
140.6738281250	n/a	72025	LHS
140.9394531250	n/a	72161	RTO
141.3847656250	n/a	72389	RHS
141.6171875000	n/a	72508	LTO
142.0878906250	n/a	72749	LHS
142.2363281250	n/a	72825	TRIG
142.3476562500	n/a	72882	RTO
142.8027343750	n/a	73115	RHS
143.0273437500	n/a	73230	LTO
143.4843750000	n/a	73464	LHS
143.7441406250	n/a	73597	RTO
144.2167968750	n/a	73839	RHS
144.2363281250	n/a	73849	TRIG
144.4628906250	n/a	73965	LTO
144.9375000000	n/a	74208	LHS
145.1972656250	n/a	74341	RTO
145.6425781250	n/a	74569	RHS
145.8613281250	n/a	74681	LTO
146.2363281250	n/a	74873	TRIG
146.3300781250	n/a	74921	LHS
146.5996093750	n/a	75059	RTO
147.0390625000	n/a	75284	RHS
147.2832031250	n/a	75409	LTO
147.7226562500	n/a	75634	LHS
147.9941406250	n/a	75773	RTO
148.2363281250	n/a	75897	TRIG
148.4589843750	n/a	76011	RHS
148.7128906250	n/a	76141	LTO
149.1445312500	n/a	76362	LHS
149.3945312500	n/a	76490	RTO
149.8300781250	n/a	76713	RHS
150.0703125000	n/a	76836	LTO
150.2363281250	n/a	76921	TRIG
150.5605468750	n/a	77087	LHS
150.8417968750	n/a	77231	RTO
151.2812500000	n/a	77456	RHS
151.5097656250	n/a	77573	LTO
151.9707031250	n/a	77809	LHS
152.2050781250	n/a	77929	RTO
152.2363281250	n/a	77945	TRIG
152.7187500000	n/a	78192	RHS
152.9687500000	n/a	78320	LTO
153.4375000000	n/a	78560	LHS
153.6894531250	n/a	78689	RTO
154.0605468750	n/a	78879	RHS
154.2363281250	n/a	78969	TRIG
154.3085937500	n/a	79006	LTO
154.8144531250	n/a	79265	LHS
155.0859375000	n/a	79404	RTO
155.5410156250	n/a	79637	RHS
155.8183593750	n/a	79779	LTO
156.2363281250	n/a	79993	TRIG
156.2617187500	n/a	80006	LHS
156.5566406250	n/a	80157	RTO
156.9902343750	n/a	80379	RHS
157.2734375000	n/a	80524	LTO
157.7382812500	n/a	80762	LHS
158.0156250000	n/a	80904	RTO
158.2363281250	n/a	81017	TRIG
158.4492187500	n/a	81126	RHS
158.7187500000	n/a	81264	LTO
159.1347656250	n/a	81477	LHS
159.4570312500	n/a	81642	RTO
159.9335937500	n/a	81886	RHS
160.2187500000	n/a	82032	LTO
160.2363281250	n/a	82041	TRIG
160.6933593750	n/a	82275	LHS
160.9882812500	n/a	82426	RTO
161.4394531250	n/a	82657	RHS
161.6992187500	n/a	82790	LTO
162.1250000000	n/a	83008	LHS
162.2363281250	n/a	83065	TRIG
162.4140625000	n/a	83156	RTO
162.8574218750	n/a	83383	RHS
163.1015625000	n/a	83508	LTO
163.5566406250	n/a	83741	LHS
163.8398437500	n/a	83886	RTO
164.2363281250	n/a	84089	TRIG
164.3007812500	n/a	84122	RHS
164.5917968750	n/a	84271	LTO
165.0097656250	n/a	84485	LHS
165.2773437500	n/a	84622	RTO
165.7792968750	n/a	84879	RHS
166.0488281250	n/a	85017	LTO
166.2363281250	n/a	85113	TRIG
166.4628906250	n/a	85229	LHS
166.7148437500	n/a	85358	RTO
167.1660156250	n/a	85589	RHS
167.4550781250	n/a	85737	LTO
167.9140625000	n/a	85972	LHS
168.1992187500	n/a	86118	RTO
168.2363281250	n/a	86137	TRIG
168.7519531250	n/a	86401	RHS
169.0449218750	n/a	86551	LTO
169.5468750000	n/a	86808	LHS
169.7832031250	n/a	86929	RTO
170.2363281250	n/a	87161	TRIG
170.2617187500	n/a	87174	RHS
170.5703125000	n/a	87332	LTO
171.0371093750	n/a	87571	LHS
171.2890625000	n/a	87700	RTO
171.7519531250	n/a	87937	RHS
172.0097656250	n/a	88069	LTO
172.2363281250	n/a	88185	TRIG
172.5000000000	n/a	88320	LHS
172.7656250000	n/a	88456	RTO
173.2460937500	n/a	88702	RHS
173.5253906250	n/a	88845	LTO
173.9824218750	n/a	89079	LHS
174.2363281250	n/a	89209	TRIG
174.2617187500	n/a	89222	RTO
174.6894531250	n/a	89441	RHS
174.9628906250	n/a	89581	LTO
175.4921875000	n/a	89852	LHS
175.7460937500	n/a	89982	RTO
176.2363281250	n/a	90233	TRIG
176.2578125000	n/a	90244	RHS
176.5351562500	n/a	90386	LTO
176.9453125000	n/a	90596	LHS
177.2070312500	n/a	90730	RTO
177.6464843750	n/a	90955	RHS
177.8886718750	n/a	91079	LTO
178.2363281250	n/a	91257	TRIG
178.3671875000	n/a	91324	LHS
178.6484375000	n/a	91468	RTO
179.0859375000	n/a	91692	RHS
179.3417968750	n/a	91823	LTO
179.8457031250	n/a	92081	LHS
180.1367187500	n/a	92230	RTO
180.2363281250	n/a	92281	TRIG
180.5722656250	n/a	92453	RHS
180.8281250000	n/a	92584	LTO
181.2832031250	n/a	92817	LHS
181.5507812500	n/a	92954	RTO
181.9707031250	n/a	93169	RHS
182.2128906250	n/a	93293	LTO
182.2363281250	n/a	93305	TRIG
182.6347656250	n/a	93509	LHS
182.8984375000	n/a	93644	RTO
183.3242187500	n/a	93862	RHS
183.5683593750	n/a	93987	LTO
184.0000000000	n/a	94208	LHS
184.2363281250	n/a	94329	TRIG
184.2656250000	n/a	94344	RTO
184.7187500000	n/a	94576	RHS
184.9980468750	n/a	94719	LTO
185.4472656250	n/a	94949	LHS
185.7324218750	n/a	95095	RTO
186.1621093750	n/a	95315	RHS
186.2363281250	n/a	95353	TRIG
186.4121093750	n/a	95443	LTO
186.8437500000	n/a	95664	LHS
187.0976562500	n/a	95794	RTO
187.5214843750	n/a	96011	RHS
187.7675781250	n/a	96137	LTO
188.1875000000	n/a	96352	LHS
188.2363281250	n/a	96377	TRIG
188.4316406250	n/a	96477	RTO
188.8378906250	n/a	96685	RHS
189.0917968750	n/a	96815	LTO
189.5136718750	n/a	97031	LHS
189.7988281250	n/a	97177	RTO
190.2363281250	n/a	97401	TRIG
190.2363281250	n/a	97401	RHS
190.4667968750	n/a	97519	LTO
190.8750000000	n/a	97728	LHS
191.1308593750	n/a	97859	RTO
191.5195312500	n/a	98058	RHS
191.7285156250	n/a	98165	LTO
192.1328125000	n/a	98372	LHS
192.2363281250	n/a	98425	TRIG
192.3964843750	n/a	98507	RTO
192.8222656250	n/a	98725	RHS
193.0898437500	n/a	98862	LTO
193.5078125000	n/a	99076	LHS
193.7753906250	n/a	99213	RTO
194.2167968750	n/a	99439	RHS
194.2363281250	n/a	99449	TRIG
194.4511718750	n/a	99559	LTO
194.9277343750	n/a	99803	LHS
195.1855468750	n/a	99935	RTO
195.6171875000	n/a	100156	RHS
195.8808593750	n/a	100291	LTO
196.2363281250	n/a	100473	TRIG
196.3593750000	n/a	100536	LHS
196.6386718750	n/a	100679	RTO
197.0683593750	n/a	100899	RHS
197.3222656250	n/a	101029	LTO
197.7636718750	n/a	101255	LHS
198.0332031250	n/a	101393	RTO
198.2363281250	n/a	101497	TRIG
198.4902343750	n/a	101627	RHS
198.7539062500	n/a	101762	LTO
199.2343750000	n/a	102008	LHS
199.5097656250	n/a	102149	RTO
199.9941406250	n/a	102397	RHS
200.2363281250	n/a	102521	TRIG
200.2421875000	n/a	102524	LTO
200.6601562500	n/a	102738	LHS
200.9218750000	n/a	102872	RTO
201.4023437500	n/a	103118	RHS
201.6757812500	n/a	103258	LTO
202.1562500000	n/a	103504	LHS
202.2363281250	n/a	103545	TRIG
202.4589843750	n/a	103659	RTO
202.8808593750	n/a	103875	RHS
203.1230468750	n/a	103999	LTO
203.5839843750	n/a	104235	LHS
203.8515625000	n/a	104372	RTO
204.2363281250	n/a	104569	TRIG
204.2695312500	n/a	104586	RHS
204.5019531250	n/a	104705	LTO
205.0078125000	n/a	104964	LHS
205.2636718750	n/a	105095	RTO
