name	x	y	z
1-A1	9.962775	-2.077881	87.768397
1-A2	-6.514125	-3.869081	88.598097
1-A3	-20.847525	-2.740481	87.629697
1-A4	-36.297625	-2.676581	82.745397
1-A5	-47.131525	23.540719	73.208897
1-A6	-29.416625	46.987819	71.433797
1-A7	-40.572225	51.164419	64.341197
1-A8	-56.862325	49.655619	50.729097
1-A9	-63.013425	55.453519	34.428497
1-A10	-66.918025	57.183119	19.067997
1-A11	-68.948625	58.090719	-0.173203
1-A12	-69.453725	56.645619	-16.759403
1-A13	-85.413725	30.659319	-14.094003
1-A14	-86.071825	32.156219	3.118897
1-A15	-84.020825	31.302019	19.557797
1-A16	-78.535225	31.669119	37.336297
1-A17	-71.131025	28.994619	51.095597
1-A18	-58.465325	29.139519	63.530697
1-A19	-53.025125	-2.095181	73.946297
1-A20	-65.374825	-0.329981	63.161497
1-A21	-75.180525	0.325319	51.031097
1-A22	-81.778825	0.953519	37.110297
1-A23	-87.639225	1.748619	20.279897
1-A24	-89.839725	2.479019	3.813097
1-A25	-88.694025	3.090919	-12.533003
1-A26	-85.464825	-25.086581	-14.705703
1-A27	-86.146725	-25.452181	2.288997
1-A28	-84.279025	-27.022981	18.718297
1-A29	-78.049525	-27.349881	35.144497
1-A30	-70.904625	-26.812981	50.326797
1-A31	-59.565425	-29.804181	61.516497
1-A32	-47.648525	-27.206181	73.115097
1-B1	4.437575	-19.849281	86.301997
1-B2	-10.252325	-27.767381	84.295897
1-B3	-33.919425	-47.202681	69.989097
1-B4	-42.030525	-52.831381	59.458997
1-B5	-60.109525	-48.658581	47.516797
1-B6	-66.786125	-48.878481	34.442697
1-B7	-69.388625	-52.038081	16.792397
1-B8	-72.542525	-51.511481	-1.278403
1-B9	-73.193825	-48.643381	-18.051803
1-B10	-56.225225	-67.227981	-5.592803
1-B11	-51.527325	-66.830281	9.536297
1-B12	-46.615825	-66.122981	26.325397
1-B13	-44.530125	-61.908781	42.877297
1-B14	-29.085725	-77.475581	7.084697
1-B15	-23.291425	-75.136181	21.634697
1-B16	-22.233125	-70.812581	38.615597
1-B17	-22.651625	-64.193781	53.880497
1-B18	-16.396925	-56.106381	66.785197
1-B19	-14.274925	-39.563181	79.311297
1-B20	6.950175	-33.865081	81.883797
1-B21	7.492975	-51.101581	72.269097
1-B22	5.660775	-59.811681	62.597897
1-B23	5.828175	-69.050581	49.766497
1-B24	2.486075	-76.052481	34.875397
1-B25	-0.819125	-79.986281	18.474797
1-B26	-2.844825	-82.334081	3.994197
1-B27	23.765075	-78.571081	0.289097
1-B28	26.652375	-76.977781	16.754297
1-B29	27.347475	-73.067881	32.692397
1-B30	31.337575	-65.243781	46.729797
1-B31	30.080275	-56.201881	59.254297
1-B32	30.738775	-39.740781	72.313897
1-C1	23.349775	-10.965481	84.195397
1-C2	33.163375	-25.368981	77.085097
1-C3	50.695275	-48.328181	56.288897
1-C4	56.748675	-54.234581	44.431097
1-C5	50.057575	-64.379481	30.326697
1-C6	51.177675	-67.415181	14.844097
1-C7	49.931775	-69.009781	-2.672003
1-C8	73.405275	-54.259681	-3.646303
1-C9	72.339975	-53.436281	14.216697
1-C10	68.694575	-51.219781	29.871497
1-C11	50.204875	-26.743981	68.343397
1-C12	63.856175	-28.230981	56.885297
1-C13	75.086475	-30.477581	43.481197
1-C14	84.009675	-29.540481	30.750597
1-C16	93.247575	-30.112381	1.640897
1-C17	98.778175	-3.308681	1.892597
1-C19	90.270875	-3.329681	29.766497
1-C20	81.952775	-2.328281	43.359697
1-C21	67.979975	-2.572381	58.447697
1-C22	56.567175	-1.852081	66.184297
1-C23	40.210375	-2.461181	76.445497
1-C24	50.175875	22.413219	66.602197
1-C25	65.230375	23.993119	56.205097
1-C26	76.148575	26.106819	44.043297
1-C28	89.519875	25.594719	15.973597
1-C29	93.579575	25.012619	1.444697
1-C30	75.780175	49.776519	-2.474603
1-C31	74.996575	46.734819	14.086797
1-C32	72.943075	42.528119	30.612797
1-D1	21.844075	6.378519	84.153397
1-D2	33.447675	20.344319	76.718397
1-D3	51.413775	42.917319	57.322597
1-D4	59.009375	48.760719	45.521597
1-D5	51.975475	60.485819	32.241797
1-D6	53.644275	64.339419	15.611797
1-D7	53.846075	66.225019	-2.090003
1-D8	29.681275	77.919519	1.350497
1-D9	31.162575	76.181319	18.697097
1-D10	32.295475	70.541119	34.881597
1-D11	35.296175	62.033119	47.646397
1-D12	34.261275	51.454819	59.617497
1-D13	32.164875	34.968019	72.670397
1-D14	7.931375	30.487819	82.025097
1-D15	3.901675	14.187419	87.173297
1-D16	-10.833225	21.410619	86.359197
1-D17	-11.178025	37.498219	80.831597
1-D18	11.731275	44.856019	73.567197
1-D19	9.987975	54.824919	64.160097
1-D20	9.343875	64.712119	52.507097
1-D21	7.288375	73.921819	37.761397
1-D22	6.765575	79.972319	20.230197
1-D23	5.171675	83.757119	4.683797
1-D24	-21.114825	79.849219	9.385597
1-D25	-20.094525	76.261219	23.124597
1-D26	-16.705625	71.323319	40.049797
1-D27	-16.291525	63.051519	55.714997
1-D28	-12.543125	52.912219	69.375597
1-D29	-38.452925	63.669919	46.034997
1-D30	-43.975325	67.301219	30.826397
1-D31	-46.303225	70.745919	13.457197
1-D32	-48.577525	72.727119	-3.066203
1-EXG1	n/a	n/a	n/a
1-EXG2	n/a	n/a	n/a
