name	x	y	z
1-A1	6.120998	-0.225720	90.406861
1-A2	-11.306902	0.357480	91.122661
1-A3	-28.891602	-1.896720	88.671861
1-A4	-42.825702	-1.084820	81.932461
1-A5	-52.389802	26.789180	72.106161
1-A6	-34.534402	51.210580	70.770961
1-A7	-44.929702	54.624580	62.219461
1-A8	-60.917902	53.281080	48.641461
1-A9	-65.908702	56.573380	32.320861
1-A10	-68.747802	57.378080	14.254261
1-A11	-68.769602	57.758780	-3.622639
1-A12	-69.297102	54.102180	-20.878039
1-A13	-86.847102	31.860380	-18.071239
1-A14	-89.272002	33.698480	-0.811639
1-A15	-87.127302	32.556180	16.620261
1-A16	-82.447902	32.560480	32.447661
1-A17	-74.224902	31.153480	49.779261
1-A18	-63.330002	32.744980	60.990461
1-A19	-57.340902	1.617380	71.662461
1-A20	-69.451302	1.992780	59.900361
1-A21	-78.897802	3.226180	47.572661
1-A22	-86.402002	2.826080	33.429061
1-A23	-92.979702	3.820380	16.441161
1-A24	-95.752402	3.018680	0.963861
1-A25	-93.964102	4.362480	-14.981639
1-A26	-88.349302	-25.299620	-17.713239
1-A27	-90.450502	-25.995620	-2.549339
1-A28	-88.149502	-26.987020	15.549761
1-A29	-82.507102	-25.986120	31.253061
1-A30	-75.324002	-24.610020	48.180461
1-A31	-64.353402	-28.566320	59.395161
1-A32	-54.914702	-24.765420	71.429661
1-B2	-18.588702	-24.423220	84.673961
1-B3	-39.029502	-47.529120	67.274961
1-B4	-48.361502	-52.566220	57.607061
1-B5	-64.193802	-48.831820	44.923161
1-B6	-71.399102	-48.757920	30.076961
1-B7	-72.336502	-52.354220	13.781061
1-B8	-74.850502	-50.430420	-5.151739
1-B9	-74.277302	-48.015420	-21.828839
1-B10	-55.759602	-65.580320	-8.012539
1-B11	-53.575702	-67.250020	9.255361
1-B12	-50.259502	-67.311520	25.354061
1-B13	-49.228902	-62.729220	41.683761
1-B14	-29.046402	-77.372720	6.351461
1-B15	-25.932702	-76.749120	22.402261
1-B16	-24.835702	-72.847920	39.365461
1-B17	-27.189502	-65.408120	52.777061
1-B18	-21.599402	-55.008520	66.126861
1-B19	-20.476102	-37.091320	78.750861
1-B20	-0.259502	-32.729520	80.988761
1-B21	1.153598	-48.247820	72.278261
1-B22	0.046298	-59.751720	62.592761
1-B23	0.427998	-69.001120	50.290561
1-B24	0.260298	-76.026620	37.121661
1-B25	-1.550602	-80.211320	19.723261
1-B26	-0.788502	-81.182920	5.662861
1-B27	25.265798	-77.343220	3.156761
1-B28	27.424098	-77.054020	21.240861
1-B29	25.710898	-72.854320	37.072861
1-B30	27.589698	-64.187720	48.515661
1-B31	24.931298	-52.281720	60.476161
1-B32	23.550198	-36.901620	73.145961
1-C1	18.585698	-9.395720	85.906161
1-C2	26.780698	-24.163320	79.070661
1-C3	45.943098	-44.806420	59.905061
1-C4	52.532298	-50.934720	50.162861
1-C5	48.793498	-63.073520	36.960861
1-C6	51.661898	-68.790520	21.867061
1-C7	53.338198	-69.931920	3.572861
1-C8	77.658798	-55.624720	6.049361
1-C9	73.372798	-54.519020	22.689361
1-C10	69.147598	-50.253520	36.812961
1-C11	45.252598	-25.057820	71.625661
1-C12	61.892498	-27.716720	63.087261
1-C13	74.791298	-29.967920	52.128661
1-C14	84.579798	-31.782920	40.988261
1-C15	93.300898	-32.366620	27.251661
1-C18	100.277598	-5.768720	29.028061
1-C19	92.744598	-3.894720	41.390861
1-C20	82.314198	-4.112120	54.385061
1-C21	68.836698	-4.020920	65.926861
1-C22	52.845198	-2.866620	75.126461
1-C23	36.490298	-1.875220	81.184961
1-C24	48.165398	21.226080	72.637861
1-C25	63.153298	21.796180	63.582761
1-C26	75.800498	23.996280	52.022761
1-C27	87.592498	22.616180	40.657161
1-C30	82.150998	48.584980	9.328861
1-C31	79.686198	45.129580	24.953261
1-C32	74.247798	40.925080	38.100261
1-D1	17.973398	8.436880	86.700261
1-D2	27.988898	20.999480	80.468261
1-D3	48.294298	40.876580	62.211761
1-D4	57.114098	44.809480	50.358861
1-D5	52.982898	57.845380	37.238661
1-D6	56.474898	63.848780	22.204261
1-D7	60.263998	64.158480	5.370861
1-D8	34.347798	74.962280	4.162361
1-D9	33.829798	74.276480	23.079161
