onset	duration	sample	value
0.7812500000	0.0000000000	400	9633791
23.4843750000	0.0000000000	12024	RHS
24.2207031250	0.0000000000	12401	LHS
24.4863281250	0.0000000000	12537	RTO
24.8535156250	0.0000000000	12725	RHS
25.0976562500	0.0000000000	12850	LTO
25.5039062500	0.0000000000	13058	LHS
25.7773437500	0.0000000000	13198	RTO
26.1914062500	0.0000000000	13410	RHS
26.4492187500	0.0000000000	13542	LTO
26.9218750000	0.0000000000	13784	LHS
27.1718750000	0.0000000000	13912	RTO
27.6093750000	0.0000000000	14136	RHS
27.7734375000	0.0000000000	14220	TRIG
27.7734375000	0.0000000000	14220	B1
27.8906250000	0.0000000000	14280	LTO
28.3281250000	0.0000000000	14504	LHS
28.5917968750	0.0000000000	14639	RTO
29.0097656250	0.0000000000	14853	RHS
29.3203125000	0.0000000000	15012	LTO
29.7636718750	0.0000000000	15239	LHS
29.7734375000	0.0000000000	15244	TRIG
30.0214843750	0.0000000000	15371	RTO
30.4726562500	0.0000000000	15602	RHS
30.7363281250	0.0000000000	15737	LTO
31.1757812500	0.0000000000	15962	LHS
31.4511718750	0.0000000000	16103	RTO
31.7734375000	0.0000000000	16268	TRIG
31.9199218750	0.0000000000	16343	RHS
32.2011718750	0.0000000000	16487	LTO
32.6347656250	0.0000000000	16709	LHS
32.8828125000	0.0000000000	16836	RTO
33.3339843750	0.0000000000	17067	RHS
33.5761718750	0.0000000000	17191	LTO
33.7734375000	0.0000000000	17292	TRIG
34.0410156250	0.0000000000	17429	LHS
34.3085937500	0.0000000000	17566	RTO
34.7500000000	0.0000000000	17792	RHS
35.0039062500	0.0000000000	17922	LTO
35.3906250000	0.0000000000	18120	LHS
35.6523437500	0.0000000000	18254	RTO
35.7734375000	0.0000000000	18316	TRIG
36.1113281250	0.0000000000	18489	RHS
36.3847656250	0.0000000000	18629	LTO
36.8203125000	0.0000000000	18852	LHS
37.1289062500	0.0000000000	19010	RTO
37.5859375000	0.0000000000	19244	RHS
37.7734375000	0.0000000000	19340	TRIG
37.8789062500	0.0000000000	19394	LTO
38.3378906250	0.0000000000	19629	LHS
38.6679687500	0.0000000000	19798	RTO
39.1464843750	0.0000000000	20043	RHS
39.4160156250	0.0000000000	20181	LTO
39.7734375000	0.0000000000	20364	TRIG
39.9179687500	0.0000000000	20438	LHS
40.2597656250	0.0000000000	20613	RTO
40.7519531250	0.0000000000	20865	RHS
41.0019531250	0.0000000000	20993	LTO
41.4980468750	0.0000000000	21247	LHS
41.7734375000	0.0000000000	21388	TRIG
41.8300781250	0.0000000000	21417	RTO
42.2089843750	0.0000000000	21611	RHS
42.4570312500	0.0000000000	21738	LTO
42.9160156250	0.0000000000	21973	LHS
43.2128906250	0.0000000000	22125	RTO
43.6660156250	0.0000000000	22357	RHS
43.7734375000	0.0000000000	22412	TRIG
43.9316406250	0.0000000000	22493	LTO
44.3945312500	0.0000000000	22730	LHS
44.7304687500	0.0000000000	22902	RTO
45.1191406250	0.0000000000	23101	RHS
45.3984375000	0.0000000000	23244	LTO
45.7734375000	0.0000000000	23436	TRIG
45.8222656250	0.0000000000	23461	LHS
46.1035156250	0.0000000000	23605	RTO
46.5781250000	0.0000000000	23848	RHS
46.8574218750	0.0000000000	23991	LTO
