name	x	y	z
1-A1	1.451032	1.098037	88.866200
1-A2	-13.353168	0.770737	89.939700
1-A3	-28.081168	2.207737	87.087000
1-A5	-52.763068	25.855537	71.374700
1-A6	-38.176968	44.694637	70.427700
1-A7	-45.193268	51.032937	59.343600
1-A8	-61.339168	48.525737	44.988100
1-A9	-66.754968	51.174837	29.759300
1-A10	-70.433668	53.218137	13.765700
1-A11	-71.862768	53.672037	-1.699800
1-A12	-72.084468	52.045637	-18.108200
1-A13	-87.992768	29.180737	-14.388700
1-A14	-87.293568	29.166437	-0.187800
1-A15	-85.748668	28.736037	15.218000
1-A16	-81.256468	29.245737	30.323700
1-A17	-74.070268	28.578937	47.284000
1-A18	-62.939068	31.347437	60.174000
1-A19	-57.581668	2.264237	72.093900
1-A20	-68.544468	3.824637	59.431300
1-A21	-77.213768	4.027437	45.711200
1-A22	-84.203968	3.992637	30.955700
1-A23	-89.676668	5.003837	15.832500
1-A24	-92.720868	3.195937	0.465500
1-A25	-93.535868	4.144037	-14.807600
1-A26	-90.456468	-22.233363	-15.291100
1-A27	-91.041868	-22.303163	-1.000100
1-A28	-88.573768	-23.820363	14.147000
1-A29	-83.314168	-22.543563	31.438900
1-A30	-76.840168	-22.500463	45.363800
1-B1	-4.924668	-17.096963	86.833200
1-B3	-45.131168	-43.784763	67.700300
1-B4	-54.168568	-48.406663	56.007600
1-B5	-67.394368	-44.849363	43.766200
1-B6	-73.362168	-46.641863	28.030300
1-B7	-77.610168	-47.052563	11.343800
1-B9	-77.737668	-45.031763	-22.165100
1-B10	-60.663468	-63.359463	-5.924000
1-B11	-57.875168	-64.650163	8.211200
1-B12	-54.800568	-63.162063	24.672300
1-B13	-51.623168	-60.076763	39.694600
1-B14	-34.862568	-75.112463	7.747800
1-B15	-32.061468	-74.257363	22.133700
1-B16	-31.352468	-70.923963	35.957700
1-B17	-33.786668	-62.649663	52.056800
1-B18	-26.484868	-55.145263	65.419900
1-B19	-24.458268	-38.946463	79.027200
1-B20	-1.377068	-29.786963	83.570500
1-B21	-2.678768	-45.374063	74.910900
1-B22	-4.331268	-60.215563	62.769700
1-B23	-7.731168	-69.486563	49.967400
1-B24	-7.586268	-74.957263	36.405800
1-B25	-8.043268	-78.374463	20.628400
1-B26	-9.384468	-80.218263	6.784900
1-B27	16.034932	-78.224263	3.295500
1-B28	18.570732	-75.852463	19.557100
1-B29	18.094832	-72.155363	34.597500
1-B30	19.596932	-65.675663	47.320700
1-B31	17.563232	-54.548563	61.606800
1-B32	17.813432	-39.961263	74.045400
1-C1	12.378432	-9.819963	86.207700
1-C2	19.908532	-22.722163	81.296400
1-C3	38.647932	-42.523363	62.697200
1-C4	44.419732	-52.921263	51.665400
1-C5	41.595532	-63.127363	36.490500
1-C6	44.153532	-66.767763	19.930100
1-C7	42.286632	-70.196563	4.394700
1-C8	68.183932	-57.688463	8.040700
1-C9	66.416432	-54.205963	24.247100
1-C10	62.759732	-49.247563	39.737200
1-C11	36.671432	-24.140363	74.900600
1-C12	53.333232	-27.233863	65.708300
1-C13	66.660232	-31.030563	55.427700
1-C14	77.482132	-30.228663	44.016800
1-C15	84.020332	-34.087363	28.479600
1-C16	89.114232	-35.358463	14.932800
1-C17	99.384732	-6.169763	18.783800
1-C18	93.627132	-5.961163	32.621500
1-C19	86.997532	-7.513063	44.526400
1-C20	74.077832	-6.009063	57.925800
1-C21	60.210332	-4.229363	67.649200
1-C22	45.990632	-2.698663	75.486100
1-C23	29.876132	-2.826563	81.594400
1-C24	40.078032	18.859737	77.184000
1-C25	57.465932	16.207537	68.405900
1-C26	70.528432	19.130437	57.888700
1-C27	82.606732	20.556837	46.140600
1-C28	90.703332	22.322437	30.707400
