name	x	y	z
1-A1	9.137322	-1.969476	84.868175
1-A2	-4.998378	-2.239876	85.465975
1-A3	-23.627878	0.704824	83.736675
1-A4	-36.516978	-0.204276	79.032175
1-A5	-44.670878	26.100624	70.726775
1-A6	-32.427778	46.131024	69.208875
1-A7	-41.503078	51.496824	59.047975
1-A8	-57.362778	47.881224	47.373575
1-A9	-62.219178	52.227024	32.071975
1-A10	-66.832178	52.532824	16.459275
1-A11	-68.905378	53.281024	1.556075
1-A12	-70.981978	50.358524	-16.027325
1-A13	-85.611078	28.548724	-10.376725
1-A14	-84.616578	29.478524	4.342675
1-A15	-80.147478	29.945724	21.142975
1-A16	-75.496378	29.160124	35.344975
1-A17	-67.720978	29.181924	49.290275
1-A18	-56.009478	31.785824	60.353875
1-A19	-47.283578	2.231324	72.499275
1-A20	-60.034578	2.747324	61.546175
1-A21	-68.665478	2.836024	50.749375
1-A22	-77.797378	3.113924	36.347375
1-A23	-83.120278	1.464724	21.658175
1-A24	-87.957678	1.207624	6.305675
1-A25	-89.868378	2.171024	-8.563225
1-A26	-86.114978	-25.473776	-11.462825
1-A27	-83.670678	-25.526476	4.731375
1-A28	-78.988978	-25.826576	19.843875
1-A29	-73.958478	-25.920676	33.658375
1-A30	-66.751978	-23.701776	48.329475
1-A31	-56.585178	-26.304276	60.366875
1-A32	-45.828478	-22.772476	70.794375
1-B1	3.716922	-16.565676	84.154375
1-B2	-15.622278	-20.208276	82.789075
1-B3	-32.869978	-41.911276	69.343275
1-B4	-41.569778	-48.047976	57.888175
1-B5	-53.858078	-45.276976	47.940075
1-B6	-59.742378	-47.903876	32.670875
1-B7	-63.016178	-50.866076	16.565275
1-B8	-66.861878	-52.141276	0.139475
1-B9	-69.970178	-50.604876	-17.380225
1-B10	-49.569378	-66.042876	-4.271225
1-B11	-43.073678	-66.202276	12.132075
1-B12	-40.676878	-63.347176	29.001675
1-B13	-38.536978	-58.149476	44.260975
1-B14	-21.881378	-75.433576	9.676975
1-B15	-19.108678	-72.724876	24.415575
1-B16	-18.102578	-67.404176	41.165275
1-B17	-18.267778	-61.033576	53.154475
1-B18	-15.754478	-52.638276	65.388375
1-B19	-13.371478	-41.883176	74.282075
1-B20	5.763822	-30.463176	79.244875
1-B21	5.002122	-44.373376	72.427175
1-B22	4.563722	-56.179176	62.057575
1-B23	5.746622	-64.847576	50.023275
1-B24	4.800622	-71.565276	36.463875
1-B25	4.024122	-76.798076	20.929175
1-B26	3.886922	-79.809876	5.185775
1-B27	27.074522	-76.675876	3.222975
1-B28	25.727322	-74.338776	19.147675
1-B29	27.563922	-68.595176	33.494575
1-B30	29.970822	-61.079376	46.051375
1-B31	30.208922	-52.006176	57.589375
1-B32	26.311922	-40.560776	68.215775
1-C1	20.835422	-11.838976	81.714475
1-C2	29.013422	-22.310776	76.118375
1-C3	45.841022	-42.222376	58.952175
1-C4	54.573922	-49.046876	46.732575
1-C5	47.333822	-59.545576	33.558775
1-C6	50.916822	-61.728676	20.583475
1-C7	51.386422	-65.226876	3.331675
