name	x	y	z
1-A1	4.886953	2.960146	91.736873
1-A2	-12.973947	3.512846	91.189973
1-A3	-27.871847	4.270146	87.951973
1-A4	-43.987947	4.844446	81.588073
1-A5	-54.513447	34.676246	69.058873
1-A6	-34.570247	56.322846	64.540973
1-A7	-44.763647	59.974946	53.784673
1-A8	-59.722247	58.961346	40.818773
1-A9	-64.038347	61.301646	22.916173
1-A10	-66.795247	60.974846	5.093673
1-A11	-66.165747	61.306446	-14.424527
1-A12	-65.975447	57.447246	-29.871227
1-A13	-87.158947	35.851346	-25.996427
1-A14	-89.017347	37.643546	-9.383427
1-A15	-87.444047	38.320646	9.790073
1-A16	-83.531347	39.072646	27.426473
1-A17	-75.980747	37.716746	42.896773
1-A18	-65.315147	39.333046	55.627873
1-A19	-58.689047	7.306846	71.187373
1-A20	-71.773347	8.694146	57.387173
1-A21	-81.219647	8.951846	44.218573
1-A22	-89.620247	8.595146	27.659673
1-A23	-95.243347	8.051646	10.608473
1-A24	-97.486247	7.313546	-4.947227
1-A25	-97.023747	6.268846	-22.739827
1-A26	-93.125247	-22.331054	-22.677327
1-A27	-95.027147	-22.803954	-5.528527
1-A28	-92.540547	-21.887254	11.436273
1-A29	-87.576447	-21.864754	27.473573
1-A30	-78.847047	-19.843954	45.763773
1-A31	-67.454547	-22.733854	58.869173
1-A32	-56.092747	-20.785254	72.477173
1-B1	-3.287947	-14.385954	90.226773
1-B2	-19.782447	-19.998654	88.138973
1-B3	-42.765647	-42.955854	71.125773
1-B4	-51.557147	-49.048554	59.622573
1-B5	-69.006147	-43.730854	43.780173
1-B6	-76.400947	-44.627454	29.330873
1-B7	-77.959047	-48.141854	10.592273
1-B8	-79.202847	-47.880154	-7.185427
1-B9	-78.675247	-44.568654	-24.372127
1-B10	-59.560147	-62.043154	-11.643027
1-B11	-58.113547	-63.329054	7.851373
1-B12	-55.111247	-62.500054	24.519373
1-B13	-53.998847	-59.005054	40.899073
1-B14	-33.077947	-72.236654	5.043973
1-B15	-30.648347	-72.032954	22.736373
1-B16	-29.622747	-69.687654	39.633073
1-B17	-31.945347	-62.959454	56.407473
1-B18	-24.587747	-52.692154	70.153673
1-B19	-22.745447	-34.518954	82.326173
1-B20	-0.417547	-30.557354	85.519973
1-B23	-2.088647	-67.606754	53.859873
1-B24	-5.451447	-73.851154	37.839473
1-B25	-6.562947	-75.755154	21.165073
1-B26	-5.975347	-76.295954	3.882673
1-B27	20.800553	-73.623954	2.734273
1-B28	22.137553	-73.369454	19.610173
1-B29	20.164653	-70.376654	37.992373
1-B30	22.843353	-63.076754	51.470473
1-B31	20.838053	-53.236554	64.863073
1-B32	21.921953	-36.461854	77.714673
1-C1	16.399953	-7.394654	87.445973
1-C2	23.736053	-22.986954	82.032773
1-C3	41.553353	-45.425954	61.097273
1-C4	50.372853	-51.391354	50.016373
1-C5	44.218353	-62.781554	36.512673
1-C6	47.513853	-67.267854	19.624373
1-C7	48.795353	-67.856254	3.830973
1-C8	73.292153	-59.031054	4.744773
1-C9	70.806753	-55.750654	21.299873
1-C10	64.180553	-50.474754	37.825573
1-C11	42.346453	-24.193554	72.893673
1-C12	61.126853	-25.162454	62.694373
1-C13	72.000053	-29.732054	51.269673
1-C14	82.965253	-29.213954	38.706073
1-C15	91.291553	-32.758954	25.311773
1-C16	98.091853	-34.014754	10.966773
1-C17	105.785053	-5.364054	13.650273
1-C18	100.438053	-5.095954	26.622573
1-C19	92.817053	-4.339454	40.452273
1-C20	82.402953	-2.231554	53.684373
1-C21	68.097153	-1.351654	65.786873
1-C22	52.339653	0.841346	74.236273
1-C23	35.156853	2.106346	81.733373
1-C24	48.536453	26.254546	74.156173
1-C25	65.146053	25.561546	62.097373
1-C26	76.772453	26.819246	50.676273
1-C27	87.253853	25.479046	38.180373
1-C28	95.704053	25.429046	23.715573
1-C29	102.562853	25.128846	10.322473
1-C30	84.874653	51.751446	1.739873
1-C31	81.369353	47.068146	19.383873
1-C32	75.146453	42.018246	34.156473
1-D1	18.559153	11.766346	88.836273
