onset	duration	sample	value
21.0019531250	n/a	10753	LTO
21.4101562500	n/a	10962	LHS
21.6269531250	n/a	11073	RTO
22.0175781250	n/a	11273	RHS
22.2480468750	n/a	11391	LTO
22.6347656250	n/a	11589	LHS
22.7792968750	n/a	11663	TRIG
22.8808593750	n/a	11715	RTO
23.2226562500	n/a	11890	RHS
23.4335937500	n/a	11998	LTO
23.8222656250	n/a	12197	LHS
24.0468750000	n/a	12312	RTO
24.4765625000	n/a	12532	RHS
24.7167968750	n/a	12655	LTO
24.7792968750	n/a	12687	TRIG
25.0585937500	n/a	12830	LHS
25.2695312500	n/a	12938	RTO
25.6894531250	n/a	13153	RHS
25.9492187500	n/a	13286	LTO
26.3339843750	n/a	13483	LHS
26.5566406250	n/a	13597	RTO
26.7792968750	n/a	13711	TRIG
27.0000000000	n/a	13824	RHS
27.2578125000	n/a	13956	LTO
27.6699218750	n/a	14167	LHS
27.9277343750	n/a	14299	RTO
28.3339843750	n/a	14507	RHS
28.5449218750	n/a	14615	LTO
28.7792968750	n/a	14735	TRIG
28.9570312500	n/a	14826	LHS
29.1816406250	n/a	14941	RTO
29.6425781250	n/a	15177	RHS
29.8925781250	n/a	15305	LTO
30.3261718750	n/a	15527	LHS
30.5703125000	n/a	15652	RTO
30.7792968750	n/a	15759	TRIG
30.9707031250	n/a	15857	RHS
31.1953125000	n/a	15972	LTO
31.6074218750	n/a	16183	LHS
31.8457031250	n/a	16305	RTO
32.2500000000	n/a	16512	RHS
32.4902343750	n/a	16635	LTO
32.7792968750	n/a	16783	TRIG
32.9101562500	n/a	16850	LHS
33.1621093750	n/a	16979	RTO
33.5585937500	n/a	17182	RHS
33.7812500000	n/a	17296	LTO
34.1992187500	n/a	17510	LHS
34.4550781250	n/a	17641	RTO
34.7792968750	n/a	17807	TRIG
34.8476562500	n/a	17842	RHS
35.1054687500	n/a	17974	LTO
35.4843750000	n/a	18168	LHS
35.7246093750	n/a	18291	RTO
36.1074218750	n/a	18487	RHS
36.3730468750	n/a	18623	LTO
36.7773437500	n/a	18830	LHS
36.7792968750	n/a	18831	TRIG
37.0214843750	n/a	18955	RTO
37.3964843750	n/a	19147	RHS
37.6308593750	n/a	19267	LTO
38.0546875000	n/a	19484	LHS
38.3125000000	n/a	19616	RTO
38.6777343750	n/a	19803	RHS
38.7792968750	n/a	19855	TRIG
38.9042968750	n/a	19919	LTO
39.2929687500	n/a	20118	LHS
39.5136718750	n/a	20231	RTO
39.9296875000	n/a	20444	RHS
40.1835937500	n/a	20574	LTO
40.5761718750	n/a	20775	LHS
40.7792968750	n/a	20879	TRIG
40.8085937500	n/a	20894	RTO
41.2187500000	n/a	21104	RHS
41.4414062500	n/a	21218	LTO
41.8417968750	n/a	21423	LHS
42.0839843750	n/a	21547	RTO
42.4628906250	n/a	21741	RHS
42.6757812500	n/a	21850	LTO
42.7792968750	n/a	21903	TRIG
43.0878906250	n/a	22061	LHS
43.3378906250	n/a	22189	RTO
43.7207031250	n/a	22385	RHS
43.9511718750	n/a	22503	LTO
44.3417968750	n/a	22703	LHS
44.5781250000	n/a	22824	RTO
44.7792968750	n/a	22927	TRIG
44.9687500000	n/a	23024	RHS
45.2207031250	n/a	23153	LTO
45.6074218750	n/a	23351	LHS
45.8496093750	n/a	23475	RTO
46.2441406250	n/a	23677	RHS
46.4726562500	n/a	23794	LTO
46.7792968750	n/a	23951	TRIG
46.9042968750	n/a	24015	LHS
47.1406250000	n/a	24136	RTO
47.5371093750	n/a	24339	RHS
47.7753906250	n/a	24461	LTO
48.1894531250	n/a	24673	LHS
48.4160156250	n/a	24789	RTO
48.7773437500	n/a	24974	TRIG
48.8105468750	n/a	24991	RHS
49.0312500000	n/a	25104	LTO
49.4667968750	n/a	25327	LHS
49.7031250000	n/a	25448	RTO
50.0898437500	n/a	25646	RHS
50.2851562500	n/a	25746	LTO
50.7382812500	n/a	25978	LHS
50.7773437500	n/a	25998	TRIG
50.9902343750	n/a	26107	RTO
51.3496093750	n/a	26291	RHS
51.5546875000	n/a	26396	LTO
51.9667968750	n/a	26607	LHS
52.2148437500	n/a	26734	RTO
52.6093750000	n/a	26936	RHS
52.7773437500	n/a	27022	TRIG
52.8261718750	n/a	27047	LTO
53.2148437500	n/a	27246	LHS
53.4531250000	n/a	27368	RTO
53.8359375000	n/a	27564	RHS
54.0644531250	n/a	27681	LTO
54.4921875000	n/a	27900	LHS
54.7343750000	n/a	28024	RTO
54.7773437500	n/a	28046	TRIG
55.1269531250	n/a	28225	RHS
55.3437500000	n/a	28336	LTO
55.7343750000	n/a	28536	LHS
55.9472656250	n/a	28645	RTO
56.3886718750	n/a	28871	RHS
56.6308593750	n/a	28995	LTO
56.7773437500	n/a	29070	TRIG
57.0058593750	n/a	29187	LHS
57.2363281250	n/a	29305	RTO
57.6816406250	n/a	29533	RHS
57.8964843750	n/a	29643	LTO
58.2773437500	n/a	29838	LHS
58.5058593750	n/a	29955	RTO
58.7773437500	n/a	30094	TRIG
58.9414062500	n/a	30178	RHS
59.1855468750	n/a	30303	LTO
59.5449218750	n/a	30487	LHS
59.7675781250	n/a	30601	RTO
60.1796875000	n/a	30812	RHS
60.4160156250	n/a	30933	LTO
60.7773437500	n/a	31118	TRIG
60.8144531250	n/a	31137	LHS
61.0507812500	n/a	31258	RTO
61.4296875000	n/a	31452	RHS
61.6542968750	n/a	31567	LTO
62.0664062500	n/a	31778	LHS
62.3183593750	n/a	31907	RTO
62.7343750000	n/a	32120	RHS
62.7773437500	n/a	32142	TRIG
62.9726562500	n/a	32242	LTO
63.3906250000	n/a	32456	LHS
63.6367187500	n/a	32582	RTO
64.0273437500	n/a	32782	RHS
64.2753906250	n/a	32909	LTO
64.7050781250	n/a	33129	LHS
64.7773437500	n/a	33166	TRIG
64.9667968750	n/a	33263	RTO
65.3359375000	n/a	33452	RHS
65.5546875000	n/a	33564	LTO
65.9843750000	n/a	33784	LHS
66.2402343750	n/a	33915	RTO
66.6132812500	n/a	34106	RHS
66.7773437500	n/a	34190	TRIG
66.8437500000	n/a	34224	LTO
67.2539062500	n/a	34434	LHS
67.4921875000	n/a	34556	RTO
67.9238281250	n/a	34777	RHS
68.1406250000	n/a	34888	LTO
68.5781250000	n/a	35112	LHS
68.7773437500	n/a	35214	TRIG
68.8085937500	n/a	35230	RTO
69.2265625000	n/a	35444	RHS
69.4531250000	n/a	35560	LTO
69.8886718750	n/a	35783	LHS
70.1230468750	n/a	35903	RTO
70.5234375000	n/a	36108	RHS
70.7539062500	n/a	36226	LTO
70.7773437500	n/a	36238	TRIG
71.1640625000	n/a	36436	LHS
71.3906250000	n/a	36552	RTO
71.7890625000	n/a	36756	RHS
72.0078125000	n/a	36868	LTO
72.4257812500	n/a	37082	LHS
72.6679687500	n/a	37206	RTO
72.7773437500	n/a	37262	TRIG
73.0722656250	n/a	37413	RHS
73.2910156250	n/a	37525	LTO
73.6972656250	n/a	37733	LHS
73.9550781250	n/a	37865	RTO
74.3632812500	n/a	38074	RHS
74.5839843750	n/a	38187	LTO
74.7773437500	n/a	38286	TRIG
75.0273437500	n/a	38414	LHS
75.2617187500	n/a	38534	RTO
75.6679687500	n/a	38742	RHS
75.8867187500	n/a	38854	LTO
76.3046875000	n/a	39068	LHS
76.5214843750	n/a	39179	RTO
76.7773437500	n/a	39310	TRIG
76.9843750000	n/a	39416	RHS
77.2265625000	n/a	39540	LTO
77.5761718750	n/a	39719	LHS
77.7890625000	n/a	39828	RTO
78.1933593750	n/a	40035	RHS
78.4375000000	n/a	40160	LTO
78.7773437500	n/a	40334	TRIG
78.8398437500	n/a	40366	LHS
79.0703125000	n/a	40484	RTO
79.4980468750	n/a	40703	RHS
79.7265625000	n/a	40820	LTO
80.1503906250	n/a	41037	LHS
80.3925781250	n/a	41161	RTO
80.7773437500	n/a	41358	TRIG
80.7851562500	n/a	41362	RHS
81.0117187500	n/a	41478	LTO
81.3886718750	n/a	41671	LHS
81.6250000000	n/a	41792	RTO
82.0410156250	n/a	42005	RHS
82.2851562500	n/a	42130	LTO
82.6816406250	n/a	42333	LHS
82.7773437500	n/a	42382	TRIG
82.9140625000	n/a	42452	RTO
83.3300781250	n/a	42665	RHS
83.5566406250	n/a	42781	LTO
83.9589843750	n/a	42987	LHS
84.2167968750	n/a	43119	RTO
84.6230468750	n/a	43327	RHS
84.7773437500	n/a	43406	TRIG
84.8750000000	n/a	43456	LTO
85.2695312500	n/a	43658	LHS
85.5292968750	n/a	43791	RTO
85.9531250000	n/a	44008	RHS
86.1972656250	n/a	44133	LTO
86.6289062500	n/a	44354	LHS
86.7773437500	n/a	44430	TRIG
86.8964843750	n/a	44491	RTO
87.3144531250	n/a	44705	RHS
87.5546875000	n/a	44828	LTO
88.0000000000	n/a	45056	LHS
88.2460937500	n/a	45182	RTO
88.6777343750	n/a	45403	RHS
88.7773437500	n/a	45454	TRIG
88.9199218750	n/a	45527	LTO
89.3417968750	n/a	45743	LHS
89.5839843750	n/a	45867	RTO
90.0292968750	n/a	46095	RHS
90.2734375000	n/a	46220	LTO
90.7285156250	n/a	46453	LHS
90.7773437500	n/a	46478	TRIG
90.9804687500	n/a	46582	RTO
91.4277343750	n/a	46811	RHS
91.6679687500	n/a	46934	LTO
92.1269531250	n/a	47169	LHS
92.3867187500	n/a	47302	RTO
92.7773437500	n/a	47502	TRIG
92.7968750000	n/a	47512	RHS
93.0253906250	n/a	47629	LTO
93.4394531250	n/a	47841	LHS
93.6953125000	n/a	47972	RTO
94.1347656250	n/a	48197	RHS
94.3925781250	n/a	48329	LTO
94.7773437500	n/a	48526	TRIG
94.7988281250	n/a	48537	LHS
95.0292968750	n/a	48655	RTO
95.4765625000	n/a	48884	RHS
95.7246093750	n/a	49011	LTO
96.1386718750	n/a	49223	LHS
96.3984375000	n/a	49356	RTO
96.7773437500	n/a	49550	TRIG
96.8398437500	n/a	49582	RHS
97.0820312500	n/a	49706	LTO
97.5175781250	n/a	49929	LHS
97.7636718750	n/a	50055	RTO
98.1894531250	n/a	50273	RHS
98.4218750000	n/a	50392	LTO
98.7773437500	n/a	50574	TRIG
98.8808593750	n/a	50627	LHS
99.1425781250	n/a	50761	RTO
99.5332031250	n/a	50961	RHS
99.7539062500	n/a	51074	LTO
100.2890625000	n/a	51348	LHS
100.5371093750	n/a	51475	RTO
100.7773437500	n/a	51598	TRIG
100.9511718750	n/a	51687	RHS
101.1816406250	n/a	51805	LTO
101.5976562500	n/a	52018	LHS
101.8613281250	n/a	52153	RTO
102.2656250000	n/a	52360	RHS
102.4960937500	n/a	52478	LTO
102.7773437500	n/a	52622	TRIG
102.9082031250	n/a	52689	LHS
103.1640625000	n/a	52820	RTO
103.5839843750	n/a	53035	RHS
103.8222656250	n/a	53157	LTO
104.2832031250	n/a	53393	LHS
104.5234375000	n/a	53516	RTO
104.7773437500	n/a	53646	TRIG
104.9707031250	n/a	53745	RHS
105.2128906250	n/a	53869	LTO
105.6367187500	n/a	54086	LHS
105.8750000000	n/a	54208	RTO
106.3242187500	n/a	54438	RHS
106.5664062500	n/a	54562	LTO
106.7773437500	n/a	54670	TRIG
107.0117187500	n/a	54790	LHS
107.2695312500	n/a	54922	RTO
107.6640625000	n/a	55124	RHS
107.8945312500	n/a	55242	LTO
108.3378906250	n/a	55469	LHS
108.5957031250	n/a	55601	RTO
108.7773437500	n/a	55694	TRIG
109.0175781250	n/a	55817	RHS
109.2656250000	n/a	55944	LTO
109.6835937500	n/a	56158	LHS
109.9218750000	n/a	56280	RTO
110.3300781250	n/a	56489	RHS
110.5996093750	n/a	56627	LTO
110.7773437500	n/a	56718	TRIG
111.0078125000	n/a	56836	LHS
111.2441406250	n/a	56957	RTO
111.6503906250	n/a	57165	RHS
111.9082031250	n/a	57297	LTO
112.3046875000	n/a	57500	LHS
112.5371093750	n/a	57619	RTO
112.7773437500	n/a	57742	TRIG
113.0117187500	n/a	57862	RHS
113.2832031250	n/a	58001	LTO
113.6660156250	n/a	58197	LHS
113.8945312500	n/a	58314	RTO
114.2949218750	n/a	58519	RHS
114.5292968750	n/a	58639	LTO
114.7773437500	n/a	58766	TRIG
114.9687500000	n/a	58864	LHS
115.2070312500	n/a	58986	RTO
115.6015625000	n/a	59188	RHS
115.8242187500	n/a	59302	LTO
116.2539062500	n/a	59522	LHS
116.5039062500	n/a	59650	RTO
116.7773437500	n/a	59790	TRIG
116.9238281250	n/a	59865	RHS
117.1582031250	n/a	59985	LTO
117.5507812500	n/a	60186	LHS
117.7812500000	n/a	60304	RTO
118.1972656250	n/a	60517	RHS
118.4296875000	n/a	60636	LTO
118.7773437500	n/a	60814	TRIG
118.8769531250	n/a	60865	LHS
119.1386718750	n/a	60999	RTO
119.5566406250	n/a	61213	RHS
119.7695312500	n/a	61322	LTO
120.1972656250	n/a	61541	LHS
120.4394531250	n/a	61665	RTO
120.7773437500	n/a	61838	TRIG
120.8574218750	n/a	61879	RHS
121.0937500000	n/a	62000	LTO
121.5195312500	n/a	62218	LHS
121.7812500000	n/a	62352	RTO
122.1679687500	n/a	62550	RHS
122.3886718750	n/a	62663	LTO
122.7773437500	n/a	62862	TRIG
122.8085937500	n/a	62878	LHS
123.0527343750	n/a	63003	RTO
123.4726562500	n/a	63218	RHS
123.6972656250	n/a	63333	LTO
124.1386718750	n/a	63559	LHS
124.3925781250	n/a	63689	RTO
124.7773437500	n/a	63886	TRIG
124.8125000000	n/a	63904	RHS
125.0390625000	n/a	64020	LTO
125.4980468750	n/a	64255	LHS
125.7304687500	n/a	64374	RTO
126.1074218750	n/a	64567	RHS
126.3300781250	n/a	64681	LTO
126.7695312500	n/a	64906	LHS
126.7773437500	n/a	64910	TRIG
127.0312500000	n/a	65040	RTO
127.4257812500	n/a	65242	RHS
127.6562500000	n/a	65360	LTO
128.0527343750	n/a	65563	LHS
128.3027343750	n/a	65691	RTO
128.7363281250	n/a	65913	RHS
128.7773437500	n/a	65934	TRIG
129.0000000000	n/a	66048	LTO
129.4179687500	n/a	66262	LHS
129.6699218750	n/a	66391	RTO
130.0917968750	n/a	66607	RHS
130.3222656250	n/a	66725	LTO
130.7773437500	n/a	66958	TRIG
130.7910156250	n/a	66965	LHS
131.0683593750	n/a	67107	RTO
131.4648437500	n/a	67310	RHS
131.7050781250	n/a	67433	LTO
132.1210937500	n/a	67646	LHS
132.3593750000	n/a	67768	RTO
132.7773437500	n/a	67982	TRIG
132.7949218750	n/a	67991	RHS
133.0488281250	n/a	68121	LTO
133.4511718750	n/a	68327	LHS
133.6875000000	n/a	68448	RTO
134.0976562500	n/a	68658	RHS
134.3496093750	n/a	68787	LTO
134.7304687500	n/a	68982	LHS
134.7773437500	n/a	69006	TRIG
134.9785156250	n/a	69109	RTO
135.4101562500	n/a	69330	RHS
135.6503906250	n/a	69453	LTO
136.0449218750	n/a	69655	LHS
136.2792968750	n/a	69775	RTO
136.7207031250	n/a	70001	RHS
136.7773437500	n/a	70030	TRIG
136.9843750000	n/a	70136	LTO
137.3710937500	n/a	70334	LHS
137.6015625000	n/a	70452	RTO
138.0312500000	n/a	70672	RHS
138.2773437500	n/a	70798	LTO
138.7109375000	n/a	71020	LHS
138.7773437500	n/a	71054	TRIG
138.9570312500	n/a	71146	RTO
139.3378906250	n/a	71341	RHS
139.5527343750	n/a	71451	LTO
139.9531250000	n/a	71656	LHS
140.1953125000	n/a	71780	RTO
140.6074218750	n/a	71991	RHS
140.7773437500	n/a	72078	TRIG
140.8613281250	n/a	72121	LTO
141.2929687500	n/a	72342	LHS
141.5371093750	n/a	72467	RTO
141.9316406250	n/a	72669	RHS
142.1347656250	n/a	72773	LTO
142.5546875000	n/a	72988	LHS
142.7773437500	n/a	73102	TRIG
142.8066406250	n/a	73117	RTO
143.2187500000	n/a	73328	RHS
143.4492187500	n/a	73446	LTO
143.9179687500	n/a	73686	LHS
144.1562500000	n/a	73808	RTO
144.5644531250	n/a	74017	RHS
144.7773437500	n/a	74126	TRIG
144.8007812500	n/a	74138	LTO
145.1972656250	n/a	74341	LHS
145.4394531250	n/a	74465	RTO
145.8691406250	n/a	74685	RHS
146.1367187500	n/a	74822	LTO
146.5527343750	n/a	75035	LHS
146.7773437500	n/a	75150	TRIG
146.7910156250	n/a	75157	RTO
147.1718750000	n/a	75352	RHS
147.4121093750	n/a	75475	LTO
147.8183593750	n/a	75683	LHS
148.0781250000	n/a	75816	RTO
148.4589843750	n/a	76011	RHS
148.6855468750	n/a	76127	LTO
148.7773437500	n/a	76174	TRIG
149.1269531250	n/a	76353	LHS
149.3789062500	n/a	76482	RTO
149.7714843750	n/a	76683	RHS
150.0019531250	n/a	76801	LTO
150.4257812500	n/a	77018	LHS
150.6816406250	n/a	77149	RTO
150.7773437500	n/a	77198	TRIG
151.0722656250	n/a	77349	RHS
151.3066406250	n/a	77469	LTO
151.7148437500	n/a	77678	LHS
151.9628906250	n/a	77805	RTO
152.3652343750	n/a	78011	RHS
152.6015625000	n/a	78132	LTO
152.7773437500	n/a	78222	TRIG
153.0117187500	n/a	78342	LHS
153.2500000000	n/a	78464	RTO
153.6582031250	n/a	78673	RHS
153.9140625000	n/a	78804	LTO
154.3300781250	n/a	79017	LHS
154.5761718750	n/a	79143	RTO
154.7753906250	n/a	79245	TRIG
154.9902343750	n/a	79355	RHS
155.2246093750	n/a	79475	LTO
155.6406250000	n/a	79688	LHS
155.8886718750	n/a	79815	RTO
156.2988281250	n/a	80025	RHS
156.5429687500	n/a	80150	LTO
156.7753906250	n/a	80269	TRIG
156.9804687500	n/a	80374	LHS
157.2304687500	n/a	80502	RTO
157.6152343750	n/a	80699	RHS
157.8535156250	n/a	80821	LTO
158.2675781250	n/a	81033	LHS
158.5410156250	n/a	81173	RTO
158.7753906250	n/a	81293	TRIG
158.9160156250	n/a	81365	RHS
159.1464843750	n/a	81483	LTO
159.5859375000	n/a	81708	LHS
159.8437500000	n/a	81840	RTO
160.2070312500	n/a	82026	RHS
160.4238281250	n/a	82137	LTO
160.7753906250	n/a	82317	TRIG
160.8281250000	n/a	82344	LHS
161.0625000000	n/a	82464	RTO
161.4726562500	n/a	82674	RHS
161.7128906250	n/a	82797	LTO
162.1933593750	n/a	83043	LHS
162.4492187500	n/a	83174	RTO
162.7773437500	n/a	83342	TRIG
162.7988281250	n/a	83353	RHS
163.0273437500	n/a	83470	LTO
163.4316406250	n/a	83677	LHS
163.6523437500	n/a	83790	RTO
164.0390625000	n/a	83988	RHS
164.2636718750	n/a	84103	LTO
164.6777343750	n/a	84315	LHS
164.7753906250	n/a	84365	TRIG
164.9394531250	n/a	84449	RTO
165.3281250000	n/a	84648	RHS
165.5878906250	n/a	84781	LTO
165.9609375000	n/a	84972	LHS
166.1835937500	n/a	85086	RTO
166.5703125000	n/a	85284	RHS
166.7753906250	n/a	85389	TRIG
166.8535156250	n/a	85429	LTO
167.2460937500	n/a	85630	LHS
167.5058593750	n/a	85763	RTO
167.9003906250	n/a	85965	RHS
168.1660156250	n/a	86101	LTO
168.5566406250	n/a	86301	LHS
168.7753906250	n/a	86413	TRIG
168.8203125000	n/a	86436	RTO
169.2109375000	n/a	86636	RHS
169.4628906250	n/a	86765	LTO
169.8964843750	n/a	86987	LHS
170.1464843750	n/a	87115	RTO
170.5546875000	n/a	87324	RHS
170.7753906250	n/a	87437	TRIG
170.8085937500	n/a	87454	LTO
171.2285156250	n/a	87669	LHS
171.4863281250	n/a	87801	RTO
171.8945312500	n/a	88010	RHS
172.1328125000	n/a	88132	LTO
172.6015625000	n/a	88372	LHS
172.7753906250	n/a	88461	TRIG
172.8632812500	n/a	88506	RTO
173.2656250000	n/a	88712	RHS
173.5019531250	n/a	88833	LTO
173.9160156250	n/a	89045	LHS
174.1562500000	n/a	89168	RTO
174.5761718750	n/a	89383	RHS
174.7753906250	n/a	89485	TRIG
174.8203125000	n/a	89508	LTO
175.2304687500	n/a	89718	LHS
175.4492187500	n/a	89830	RTO
175.8750000000	n/a	90048	RHS
176.1113281250	n/a	90169	LTO
176.5214843750	n/a	90379	LHS
176.7636718750	n/a	90503	RTO
176.7753906250	n/a	90509	TRIG
177.2617187500	n/a	90758	RHS
177.4882812500	n/a	90874	LTO
177.8945312500	n/a	91082	LHS
178.1386718750	n/a	91207	RTO
178.5664062500	n/a	91426	RHS
178.7753906250	n/a	91533	TRIG
178.8144531250	n/a	91553	LTO
179.2519531250	n/a	91777	LHS
179.5039062500	n/a	91906	RTO
179.9023437500	n/a	92110	RHS
180.1464843750	n/a	92235	LTO
180.5917968750	n/a	92463	LHS
180.7753906250	n/a	92557	TRIG
180.8613281250	n/a	92601	RTO
181.2363281250	n/a	92793	RHS
181.4472656250	n/a	92901	LTO
181.9062500000	n/a	93136	LHS
182.1699218750	n/a	93271	RTO
182.5820312500	n/a	93482	RHS
182.7753906250	n/a	93581	TRIG
182.8339843750	n/a	93611	LTO
183.2148437500	n/a	93806	LHS
183.4433593750	n/a	93923	RTO
183.8867187500	n/a	94150	RHS
184.1308593750	n/a	94275	LTO
184.5722656250	n/a	94501	LHS
184.7753906250	n/a	94605	TRIG
184.8281250000	n/a	94632	RTO
185.2519531250	n/a	94849	RHS
185.4980468750	n/a	94975	LTO
185.9433593750	n/a	95203	LHS
186.1894531250	n/a	95329	RTO
186.6113281250	n/a	95545	RHS
186.7753906250	n/a	95629	TRIG
186.8359375000	n/a	95660	LTO
187.2480468750	n/a	95871	LHS
187.5097656250	n/a	96005	RTO
187.8906250000	n/a	96200	RHS
188.1464843750	n/a	96331	LTO
188.5800781250	n/a	96553	LHS
188.7753906250	n/a	96653	TRIG
188.8535156250	n/a	96693	RTO
189.2597656250	n/a	96901	RHS
189.5019531250	n/a	97025	LTO
189.9335937500	n/a	97246	LHS
190.1640625000	n/a	97364	RTO
190.6894531250	n/a	97633	RHS
190.7753906250	n/a	97677	TRIG
190.9746093750	n/a	97779	LTO
191.3886718750	n/a	97991	LHS
191.6191406250	n/a	98109	RTO
192.0605468750	n/a	98335	RHS
192.3320312500	n/a	98474	LTO
192.7695312500	n/a	98698	LHS
192.7753906250	n/a	98701	TRIG
193.0097656250	n/a	98821	RTO
193.4648437500	n/a	99054	RHS
193.7265625000	n/a	99188	LTO
194.1308593750	n/a	99395	LHS
194.3867187500	n/a	99526	RTO
194.7753906250	n/a	99725	TRIG
194.8027343750	n/a	99739	RHS
195.0410156250	n/a	99861	LTO
195.5039062500	n/a	100098	LHS
195.7558593750	n/a	100227	RTO
196.1875000000	n/a	100448	RHS
196.4277343750	n/a	100571	LTO
196.7753906250	n/a	100749	TRIG
196.8613281250	n/a	100793	LHS
197.1093750000	n/a	100920	RTO
197.5507812500	n/a	101146	RHS
197.7968750000	n/a	101272	LTO
198.2031250000	n/a	101480	LHS
198.4472656250	n/a	101605	RTO
198.7753906250	n/a	101773	TRIG
198.8789062500	n/a	101826	RHS
199.1074218750	n/a	101943	LTO
199.5683593750	n/a	102179	LHS
199.8144531250	n/a	102305	RTO
200.2382812500	n/a	102522	RHS
200.4628906250	n/a	102637	LTO
200.7753906250	n/a	102797	TRIG
200.9003906250	n/a	102861	LHS
201.1582031250	n/a	102993	RTO
201.5820312500	n/a	103210	RHS
201.8320312500	n/a	103338	LTO
202.3261718750	n/a	103591	LHS
202.5703125000	n/a	103716	RTO
202.7753906250	n/a	103821	TRIG
202.9902343750	n/a	103931	RHS
203.2187500000	n/a	104048	LTO
203.6699218750	n/a	104279	LHS
203.9082031250	n/a	104401	RTO
204.3535156250	n/a	104629	RHS
204.5898437500	n/a	104750	LTO
204.7753906250	n/a	104845	TRIG
205.0156250000	n/a	104968	LHS
205.2578125000	n/a	105092	RTO
205.6933593750	n/a	105315	RHS
205.9414062500	n/a	105442	LTO
206.3710937500	n/a	105662	LHS
206.6152343750	n/a	105787	RTO
206.7753906250	n/a	105869	TRIG
207.0878906250	n/a	106029	RHS
207.3183593750	n/a	106147	LTO
207.7539062500	n/a	106370	LHS
207.9941406250	n/a	106493	RTO
208.4121093750	n/a	106707	RHS
208.6699218750	n/a	106839	LTO
208.7753906250	n/a	106893	TRIG
209.0644531250	n/a	107041	LHS
209.2988281250	n/a	107161	RTO
209.7460937500	n/a	107390	RHS
209.9804687500	n/a	107510	LTO
210.4140625000	n/a	107732	LHS
210.6621093750	n/a	107859	RTO
210.7753906250	n/a	107917	TRIG
211.0644531250	n/a	108065	RHS
211.3125000000	n/a	108192	LTO
211.7812500000	n/a	108432	LHS
212.0371093750	n/a	108563	RTO
212.4394531250	n/a	108769	RHS
212.6757812500	n/a	108890	LTO
212.7753906250	n/a	108941	TRIG
213.1035156250	n/a	109109	LHS
213.3359375000	n/a	109228	RTO
213.7539062500	n/a	109442	RHS
213.9882812500	n/a	109562	LTO
214.4804687500	n/a	109814	LHS
214.7226562500	n/a	109938	RTO
214.7753906250	n/a	109965	TRIG
215.1503906250	n/a	110157	RHS
215.3906250000	n/a	110280	LTO
215.7910156250	n/a	110485	LHS
216.0332031250	n/a	110609	RTO
216.4511718750	n/a	110823	RHS
216.7011718750	n/a	110951	LTO
216.7753906250	n/a	110989	TRIG
217.1386718750	n/a	111175	LHS
217.3789062500	n/a	111298	RTO
217.7988281250	n/a	111513	RHS
218.0468750000	n/a	111640	LTO
218.5078125000	n/a	111876	LHS
218.7460937500	n/a	111998	RTO
