name	x	y	z
1-A1	13.392006	-1.103366	90.963516
1-A2	-5.845594	-0.205166	92.806516
1-A3	-22.722794	-3.045166	92.052016
1-A4	-37.836094	-2.745966	88.885016
1-A5	-51.208294	23.622134	78.391216
1-A6	-35.759994	46.664234	71.714316
1-A7	-46.280894	50.375734	63.886216
1-A8	-63.535894	47.890934	53.344916
1-A9	-70.235594	52.148734	37.333916
1-A10	-75.391994	52.641534	20.940616
1-A11	-77.289994	53.391634	2.561316
1-A12	-79.969194	50.340734	-13.742084
1-A13	-95.259294	25.353234	-7.938584
1-A14	-94.351794	25.806234	7.444616
1-A15	-91.187094	26.643834	25.269616
1-A16	-85.117494	27.888934	42.043016
1-A17	-76.655994	26.078934	56.778516
1-A18	-65.004094	27.910534	67.532116
1-A19	-55.667094	-2.459266	80.672816
1-A20	-69.618494	-1.703566	69.918116
1-A21	-80.153294	-1.805166	57.984116
1-A22	-88.356294	-3.567466	44.006716
1-A23	-94.755694	-1.765866	27.845616
1-A24	-98.241294	-3.412666	11.674216
1-A25	-99.537394	-3.692866	-4.286084
1-A26	-92.182294	-31.347366	-6.224884
1-A27	-91.415694	-31.461266	9.247116
1-A28	-87.256794	-32.421966	26.007016
1-B1	5.220606	-16.646266	90.493616
1-B2	-10.925094	-25.533366	89.443716
1-B3	-32.422094	-48.199866	73.457616
1-B4	-41.648894	-53.660366	63.190516
1-B5	-59.579594	-50.507166	53.492416
1-B6	-67.539194	-51.804466	39.483916
1-B7	-70.703894	-56.112566	22.102016
1-B8	-73.823594	-56.024266	4.964216
1-B9	-76.418294	-53.717666	-11.588284
1-B10	-55.452994	-69.468566	-0.729684
1-B11	-50.240694	-69.260866	15.660916
1-B12	-45.194894	-67.338966	32.118116
1-B13	-43.455094	-62.642866	47.341416
1-B14	-25.814894	-76.922166	10.386016
1-B15	-21.200194	-74.345666	26.691516
1-B16	-18.746294	-70.410766	42.861116
1-B17	-19.688794	-64.174466	57.603816
1-B18	-14.871594	-53.738966	70.357716
1-B19	-13.065794	-37.445566	83.964016
1-B20	8.897706	-31.011366	83.969416
1-B21	8.706306	-45.938266	74.815916
1-B22	8.016206	-56.899766	64.709216
1-B23	9.083706	-65.599666	52.116616
1-B24	4.896206	-72.539466	37.719616
1-B25	3.047906	-77.253066	21.921116
1-B26	1.119706	-79.738766	6.435316
1-B27	28.284506	-75.877466	3.834916
1-B28	30.454606	-73.600566	19.619216
1-B29	31.401506	-68.480466	35.072616
1-B30	35.857306	-59.468866	50.435316
1-B31	32.755906	-51.698066	62.565816
1-B32	32.405706	-35.371266	76.295216
1-C1	25.269106	-8.992866	87.875916
1-C2	34.875406	-22.704066	81.081816
1-C3	53.368406	-43.500066	60.867516
1-C4	61.647606	-49.095766	48.688916
1-C5	54.853906	-60.318166	34.959116
1-C6	56.654506	-64.012666	18.493816
1-C7	56.425206	-65.284266	1.764916
1-C8	79.132306	-51.056866	1.885016
1-C9	78.075406	-50.286666	20.387816
1-C10	74.951306	-47.443866	35.899716
1-C11	52.069306	-22.225366	73.213516
1-C12	69.219606	-25.139166	61.441516
1-C13	81.019906	-27.591366	50.551216
1-C14	90.797506	-26.641566	37.843516
1-C15	97.009806	-27.475666	21.879116
1-C16	101.021706	-26.524766	7.618916
1-C17	106.578906	0.699734	9.523516
1-C18	103.777306	1.602334	24.007016
1-C19	97.770706	1.290034	37.362216
1-C20	87.853906	0.968934	50.905316
1-C21	73.558106	0.730034	63.550616
1-C22	59.686206	0.495934	73.426516
1-C23	43.646806	0.466034	82.212516
1-C24	51.054706	25.373434	72.768116
1-C25	66.333706	26.974934	61.359616
1-C26	77.201606	30.471934	49.467316
1-C27	87.100206	29.644734	37.210016
1-C28	95.016606	30.426134	20.798516
1-C29	99.591306	30.182734	7.418016
1-C30	79.102606	53.238534	0.511116
1-C31	77.503606	50.406134	17.754416
1-C32	73.741906	46.051734	33.400316
1-D1	24.195606	9.190434	86.975716
1-D2	32.656906	22.491334	81.049116
1-D3	49.280806	44.857334	60.475516
1-D4	57.871706	50.253334	47.548716
1-D5	50.353106	61.091334	32.552916
1-D6	52.483606	65.300534	16.288116
1-D7	52.714706	67.428334	1.072016
1-D8	26.989406	75.863334	-0.540384
1-D9	26.560806	74.123534	17.184416
1-D10	27.756106	69.093434	33.448716
1-D11	30.060506	61.954234	47.981416
1-D12	29.390006	53.018934	61.516016
1-D13	29.468606	37.155834	75.102816
1-D15	3.351706	14.992334	89.984816
1-D16	-13.571494	21.445034	88.507516
1-D17	-16.272494	37.772734	82.713816
1-D20	3.642406	66.321834	51.469416
1-D21	1.379906	72.581834	36.293516
1-D22	2.044906	77.219634	17.385916
1-D23	-0.841094	79.274134	0.629416
1-D24	-28.930394	76.916434	6.214316
1-D25	-26.382394	74.194134	22.581416
1-D26	-22.300894	70.385934	39.573516
1-D27	-22.260994	63.964734	55.243716
1-D28	-17.339194	54.252934	69.394716
1-D29	-45.561194	61.953134	47.587816
1-D30	-49.731594	66.038134	30.892116
1-D32	-57.488394	68.602834	-4.387684
1-EXG1	n/a	n/a	n/a
1-EXG2	n/a	n/a	n/a
1-EXG3	n/a	n/a	n/a
1-EXG4	n/a	n/a	n/a
1-EXG5	n/a	n/a	n/a
1-EXG6	n/a	n/a	n/a
1-EXG7	n/a	n/a	n/a
1-EXG8	n/a	n/a	n/a
2-A1	n/a	n/a	n/a
