onset	duration	sample	value
0.2031250000	n/a	104	9633791
0.4707031250	n/a	241	RHS
1.1914062500	n/a	610	LHS
1.4648437500	n/a	750	RTO
1.8691406250	n/a	957	RHS
2.1582031250	n/a	1105	LTO
2.5781250000	n/a	1320	LHS
2.8378906250	n/a	1453	RTO
3.2480468750	n/a	1663	RHS
3.4785156250	n/a	1781	LTO
3.7500000000	n/a	1920	TRIG
3.8847656250	n/a	1989	LHS
4.1621093750	n/a	2131	RTO
4.5390625000	n/a	2324	RHS
4.7871093750	n/a	2451	LTO
5.2167968750	n/a	2671	LHS
5.5253906250	n/a	2829	RTO
5.7500000000	n/a	2944	TRIG
5.9062500000	n/a	3024	RHS
6.1328125000	n/a	3140	LTO
6.6035156250	n/a	3381	LHS
6.9042968750	n/a	3535	RTO
7.2851562500	n/a	3730	RHS
7.5488281250	n/a	3865	LTO
7.7500000000	n/a	3968	TRIG
7.9843750000	n/a	4088	LHS
8.2695312500	n/a	4234	RTO
8.7285156250	n/a	4469	RHS
9.0332031250	n/a	4625	LTO
9.4511718750	n/a	4839	LHS
9.7109375000	n/a	4972	RTO
9.7500000000	n/a	4992	TRIG
10.1523437500	n/a	5198	RHS
10.4628906250	n/a	5357	LTO
10.8828125000	n/a	5572	LHS
11.1289062500	n/a	5698	RTO
11.5976562500	n/a	5938	RHS
11.7500000000	n/a	6016	TRIG
11.8789062500	n/a	6082	LTO
12.2714843750	n/a	6283	LHS
12.5449218750	n/a	6423	RTO
12.9726562500	n/a	6642	RHS
13.2519531250	n/a	6785	LTO
13.6484375000	n/a	6988	LHS
13.7500000000	n/a	7040	TRIG
13.9257812500	n/a	7130	RTO
14.3476562500	n/a	7346	RHS
14.6386718750	n/a	7495	LTO
15.0488281250	n/a	7705	LHS
15.3066406250	n/a	7837	RTO
15.7500000000	n/a	8064	TRIG
15.7675781250	n/a	8073	RHS
16.0566406250	n/a	8221	LTO
16.4355468750	n/a	8415	LHS
16.7031250000	n/a	8552	RTO
17.1406250000	n/a	8776	RHS
17.4394531250	n/a	8929	LTO
17.7500000000	n/a	9088	TRIG
17.7851562500	n/a	9106	LHS
18.0390625000	n/a	9236	RTO
18.5078125000	n/a	9476	RHS
18.7910156250	n/a	9621	LTO
19.2167968750	n/a	9839	LHS
19.5000000000	n/a	9984	RTO
19.7500000000	n/a	10112	TRIG
19.9375000000	n/a	10208	RHS
20.2421875000	n/a	10364	LTO
20.6601562500	n/a	10578	LHS
20.9355468750	n/a	10719	RTO
21.3203125000	n/a	10916	RHS
21.5761718750	n/a	11047	LTO
21.7500000000	n/a	11136	TRIG
22.0410156250	n/a	11285	LHS
22.3125000000	n/a	11424	RTO
22.7382812500	n/a	11642	RHS
23.0390625000	n/a	11796	LTO
23.4746093750	n/a	12019	LHS
23.7500000000	n/a	12160	TRIG
23.7714843750	n/a	12171	RTO
24.2011718750	n/a	12391	RHS
24.4902343750	n/a	12539	LTO
24.9179687500	n/a	12758	LHS
25.2031250000	n/a	12904	RTO
25.6562500000	n/a	13136	RHS
25.7500000000	n/a	13184	TRIG
25.9414062500	n/a	13282	LTO
26.3613281250	n/a	13497	LHS
26.6210937500	n/a	13630	RTO
27.0625000000	n/a	13856	RHS
27.3515625000	n/a	14004	LTO
27.7480468750	n/a	14207	TRIG
27.7851562500	n/a	14226	LHS
28.0957031250	n/a	14385	RTO
28.5058593750	n/a	14595	RHS
28.7890625000	n/a	14740	LTO
29.2031250000	n/a	14952	LHS
29.4648437500	n/a	15086	RTO
29.7480468750	n/a	15231	TRIG
29.9238281250	n/a	15321	RHS
30.1953125000	n/a	15460	LTO
30.6054687500	n/a	15670	LHS
30.8984375000	n/a	15820	RTO
31.3320312500	n/a	16042	RHS
31.6328125000	n/a	16196	LTO
31.7480468750	n/a	16255	TRIG
32.0898437500	n/a	16430	LHS
32.3789062500	n/a	16578	RTO
32.7871093750	n/a	16787	RHS
33.0742187500	n/a	16934	LTO
33.4785156250	n/a	17141	LHS
33.7480468750	n/a	17279	TRIG
33.7597656250	n/a	17285	RTO
34.2070312500	n/a	17514	RHS
34.5273437500	n/a	17678	LTO
34.9804687500	n/a	17910	LHS
35.2597656250	n/a	18053	RTO
35.6796875000	n/a	18268	RHS
35.7480468750	n/a	18303	TRIG
35.9921875000	n/a	18428	LTO
36.3964843750	n/a	18635	LHS
36.6914062500	n/a	18786	RTO
37.1035156250	n/a	18997	RHS
37.3750000000	n/a	19136	LTO
37.7480468750	n/a	19327	TRIG
37.8164062500	n/a	19362	LHS
38.1132812500	n/a	19514	RTO
38.5488281250	n/a	19737	RHS
38.8339843750	n/a	19883	LTO
39.2558593750	n/a	20099	LHS
