name	x	y	z
1-A1	6.827022	-0.370250	88.644923
1-A2	-11.080378	-1.169450	90.744223
1-A3	-25.934378	-0.406450	89.143723
1-A4	-42.779478	-0.536350	83.632123
1-A5	-52.376578	27.238150	73.155123
1-A6	-32.719778	51.491750	68.457523
1-A7	-42.931178	54.698650	58.996023
1-A8	-59.945678	51.411550	46.227123
1-A9	-65.250878	55.600350	28.594323
1-A10	-69.055178	55.438850	11.645023
1-A11	-70.057278	56.381550	-8.248777
1-A12	-73.078578	53.412650	-24.948877
1-A13	-90.911178	29.509450	-21.248577
1-A14	-90.833878	30.918650	-4.147477
1-A15	-88.517978	30.837050	15.243423
1-A16	-84.231978	31.968550	31.984123
1-A17	-75.602278	30.305650	48.080023
1-A18	-63.813778	32.469350	61.007923
1-A19	-57.844378	0.581950	74.142023
1-A20	-70.497378	0.341850	62.988423
1-A21	-81.568978	1.592550	49.870323
1-A22	-90.412178	1.762250	33.914923
1-A23	-95.853078	2.017550	17.295423
1-A24	-97.636878	1.553950	0.171523
1-A25	-97.945478	1.346550	-16.106277
1-A26	-91.914778	-27.472450	-19.751077
1-A27	-93.184878	-27.018650	-2.307477
1-A28	-91.774778	-27.352650	17.875623
1-A29	-86.080778	-26.908950	33.500323
1-A30	-77.079478	-26.608450	50.048723
1-A31	-63.962278	-28.209250	63.808823
1-B1	-0.327978	-16.418350	88.116023
1-B2	-15.895278	-24.222450	86.763923
1-B3	-38.257478	-46.571550	70.140223
1-B4	-47.118778	-52.295250	57.642523
1-B5	-64.862778	-47.705250	45.290423
1-B6	-72.389978	-48.629550	31.111723
1-B7	-73.247278	-51.318550	13.490323
1-B8	-76.428978	-49.737850	-5.415677
1-B9	-78.271178	-47.780550	-22.594177
1-B10	-55.484778	-64.190050	-10.879077
1-B11	-52.978578	-65.060650	7.324123
1-B12	-49.567978	-65.059750	25.384023
1-B13	-47.990478	-61.414350	40.868223
1-B14	-26.958078	-75.533750	3.267923
1-B15	-24.157278	-75.199850	20.502723
1-B16	-23.882178	-71.983450	37.453923
1-B17	-26.007978	-64.922850	53.204223
1-B18	-19.773478	-55.340250	67.780123
1-B19	-19.191578	-37.651050	81.693723
1-B20	2.947922	-31.781750	82.716623
1-B21	3.497122	-48.596350	73.117523
1-B22	3.751522	-59.929250	62.853223
1-B23	4.484022	-68.530250	49.963223
1-B24	0.939622	-74.734550	34.543923
1-B25	-0.715378	-78.326750	17.394123
1-B26	-0.855978	-80.077950	2.955923
1-B27	25.746222	-75.943550	1.266023
1-B28	27.966422	-74.607150	17.968723
1-B29	27.186022	-70.151550	34.683323
1-B30	30.260922	-62.911250	49.151323
1-B31	27.747822	-53.765550	61.835623
1-B32	28.074222	-38.388450	74.394323
1-C1	20.411022	-9.328250	85.639423
1-C2	30.305322	-24.274050	80.108223
1-C3	49.513222	-45.765150	60.301123
1-C4	57.529422	-49.898150	49.412123
1-C5	51.055822	-61.283950	33.979423
1-C6	51.714422	-65.613550	17.854323
1-C7	52.995022	-66.196650	0.896223
1-C8	78.094222	-53.723850	1.340523
1-C9	76.073422	-51.783650	19.053023
1-C10	70.414122	-49.031350	34.363123
1-C11	48.184822	-24.700050	72.701523
1-C12	65.275322	-25.721250	62.731423
1-C13	77.917722	-28.112250	51.169723
1-C14	88.380322	-27.679450	37.731023
1-C15	95.935922	-30.641650	22.086223
1-C18	103.456322	-1.558750	23.952623
1-C19	96.967722	-2.414650	38.324823
1-C20	86.275722	-1.250050	51.335623
1-C21	72.409922	-0.597050	62.926623
1-C22	55.625622	-1.157350	73.772723
1-C23	39.859422	-0.865650	79.961423
1-C24	50.905422	23.910850	71.504223
1-C25	67.860422	24.943750	60.426823
