name	x	y	z
1-A1	7.881685	2.959014	86.975390
1-A2	-9.960115	0.155614	88.609790
1-A3	-25.734215	-0.282386	85.958690
1-A4	-40.087815	0.322314	81.025690
1-A5	-52.761615	26.835014	69.575990
1-A6	-35.760415	50.604614	64.817290
1-A7	-46.039115	53.100314	56.150990
1-A8	-63.039415	51.160614	41.564890
1-A9	-68.218115	54.772914	25.123890
1-A10	-71.985715	53.872114	7.545090
1-A11	-70.919315	53.427514	-12.574110
1-A12	-70.729115	49.263314	-29.810610
1-A13	-89.708015	26.827314	-22.665110
1-A14	-91.759215	28.227814	-7.931610
1-A15	-90.504015	30.044414	12.151990
1-A16	-85.391715	31.314114	29.450190
1-A17	-76.623715	29.449214	44.538190
1-A18	-63.711915	31.121714	58.367090
1-A19	-56.563315	-0.266786	72.124490
1-A20	-69.079815	-0.205486	60.289990
1-A21	-80.524015	-0.086986	46.651190
1-A22	-90.529115	-1.400786	31.061090
1-A23	-95.583215	-0.587586	14.576090
1-A24	-97.577415	-1.458786	-2.011010
1-A25	-96.875115	-2.140086	-19.476010
1-A26	-87.906115	-29.924886	-18.964810
1-A27	-89.437515	-31.827986	-3.506810
1-A28	-89.461015	-31.491386	16.769490
1-A29	-83.510215	-31.283586	31.378290
1-A30	-74.359015	-28.188586	48.059590
1-A31	-61.424115	-29.837886	60.738890
1-A32	-50.148615	-25.240086	71.246790
1-B1	0.481185	-13.565486	86.907790
1-B2	-14.647715	-23.025986	84.544290
1-B3	-32.970015	-46.299986	70.070790
1-B4	-42.632915	-51.888386	57.802690
1-B5	-60.961315	-49.538186	45.953890
1-B6	-68.444915	-52.359186	30.916890
1-B7	-69.955715	-55.428086	13.251790
1-B8	-70.347015	-54.984386	-5.564510
1-B9	-71.683615	-51.783586	-22.513110
1-B10	-49.950115	-66.043686	-9.662910
1-B11	-47.263015	-67.056986	8.394490
1-B12	-44.293515	-66.069786	24.625990
1-B13	-42.892215	-62.318386	41.637890
1-B14	-21.851215	-72.836386	5.424290
1-B15	-18.855315	-71.359786	20.234790
1-B16	-18.017615	-68.766086	38.202190
1-B17	-20.515315	-62.639286	53.290790
1-B18	-16.043815	-53.017486	66.821990
1-B19	-15.282515	-36.280286	80.024290
1-B20	6.222585	-28.264886	82.284190
1-B21	7.341585	-44.651986	72.621190
1-B22	7.725585	-54.941286	63.024590
1-B23	9.090785	-64.254186	50.021690
1-B24	6.053485	-70.265286	34.534390
1-B25	5.635085	-73.352686	17.346190
1-B26	4.805985	-74.900786	2.317090
1-B27	32.173385	-71.427086	2.284790
1-B28	33.596585	-69.699086	18.007990
1-B29	31.493585	-65.985886	34.067690
1-B30	35.398785	-57.738786	49.683190
1-B31	31.523785	-49.111586	62.013790
1-B32	29.916585	-33.399086	75.167490
1-C1	21.812285	-6.925386	85.121890
1-C2	30.524885	-20.510486	79.804890
1-C3	52.489785	-40.427186	60.158190
1-C4	60.454885	-45.870586	49.135090
1-C5	55.298785	-56.975086	36.047990
1-C10	74.809285	-45.382086	36.799890
1-C11	48.946885	-21.085386	72.073190
1-C12	68.509285	-20.947886	62.051690
1-C14	92.440085	-24.615386	40.979390
1-C17	110.779585	1.595014	14.287690
1-C18	106.148085	2.797214	26.518390
1-C19	99.256985	2.637314	39.596990
1-C20	88.012985	2.219114	51.711590
1-C21	71.954585	3.014914	62.995990
1-C22	56.894385	3.178214	71.728290
1-C23	38.106985	2.565414	79.542390
1-C24	47.886385	27.189414	69.329890
1-C25	66.529385	28.831214	59.292290
1-C26	77.271385	32.399414	48.365090
1-C27	89.326285	29.773814	37.930090
1-C32	74.678485	46.942114	32.452790
1-D1	20.402085	11.151114	83.740390
1-D2	29.756185	25.068614	77.231390
1-D3	50.289085	46.555714	55.909590
1-D4	58.363885	50.314914	45.164190
1-D5	52.387885	60.306014	30.173790
1-D8	31.892085	71.492014	-4.497410
1-D9	29.751085	71.068014	12.327390
1-D10	29.061685	68.343414	29.933090
1-D11	31.000085	62.933114	43.529390
1-D12	29.913585	54.246314	57.929490
1-D13	27.641285	38.269314	71.929590
1-D14	3.743285	33.576714	79.172890
1-D15	-0.362515	18.839514	84.834990
1-D16	-15.955815	24.411214	83.834690
1-D17	-17.152415	40.816614	76.720190
1-D18	6.463185	47.978114	70.468490
1-D19	5.226085	58.641314	60.845790
1-D20	4.036585	67.006014	48.394190
1-D21	4.400685	72.366814	30.189390
1-D22	5.284485	74.495414	12.216290
1-D23	5.264385	74.912614	-4.157610
1-D24	-21.614115	73.048514	-1.399510
1-D25	-21.773315	73.246214	14.298090
1-D26	-21.006715	71.230314	32.237890
1-D27	-20.631315	66.477614	49.990890
1-D28	-18.211415	56.626814	64.087090
1-D29	-43.532115	65.154114	36.880290
1-D30	-47.497315	67.120914	19.517690
1-D31	-46.948215	67.857214	1.866490
1-D32	-48.658415	65.902814	-16.279410
1-EXG1	n/a	n/a	n/a
1-EXG2	n/a	n/a	n/a
