name	x	y	z
1-A1	13.483050	-0.500376	85.609509
1-A2	-1.246050	0.527424	88.204809
1-A3	-15.602250	1.343624	87.946409
1-A4	-32.092750	-0.378676	82.938909
1-A5	-43.605350	23.212224	75.236409
1-A6	-31.692750	43.766824	71.826709
1-A7	-43.643450	48.303024	61.491609
1-A8	-59.590550	43.136724	53.067509
1-A9	-65.610050	47.252124	38.143009
1-A10	-71.929650	47.218524	22.130809
1-A11	-75.064350	46.572324	5.469709
1-A12	-76.019250	44.197024	-9.860291
1-A13	-89.307150	20.510424	-2.945991
1-A14	-89.021650	21.410024	11.923409
1-A15	-84.045450	24.029624	29.051809
1-A16	-77.582250	23.160724	42.897409
1-A17	-68.830250	23.770224	55.227309
1-A18	-54.839850	27.772224	66.931709
1-A19	-44.957450	-0.088076	76.647109
1-A20	-59.078050	-2.247376	66.815909
1-A21	-69.506650	-4.942876	57.207209
1-A22	-79.719450	-5.163376	42.915709
1-A23	-86.426450	-6.924576	27.560409
1-A24	-90.560050	-6.084076	13.949409
1-A25	-91.291150	-6.231876	-3.495391
1-A26	-86.974750	-25.444976	-5.668891
1-A27	-85.963950	-29.288076	12.749609
1-A28	-80.848250	-32.730476	27.770809
1-A29	-73.777150	-33.397476	43.388609
1-A30	-66.107450	-30.947176	55.860509
1-A31	-51.654950	-31.386176	67.952209
1-A32	-39.912750	-24.578976	77.595809
1-B3	-27.969350	-44.437476	74.088009
1-B4	-36.777050	-52.060076	63.259909
1-B5	-52.806850	-50.593576	53.263109
1-B6	-60.309650	-53.536676	39.741009
1-B7	-65.972850	-54.918976	23.578309
1-B8	-68.664050	-54.352076	6.786109
1-B9	-72.097250	-49.639076	-11.333591
1-B10	-50.771450	-65.519376	0.730909
1-B11	-45.051650	-67.132276	16.864509
1-B12	-40.694150	-65.990276	33.118409
1-B13	-35.034750	-63.136076	47.638709
1-B14	-22.979450	-73.179676	10.671409
1-B15	-18.799350	-72.151276	25.487509
1-B16	-15.288450	-69.585876	40.787709
1-B17	-14.117850	-63.542276	54.809409
1-B18	-9.525050	-54.013976	68.147009
1-B19	-8.190250	-42.537776	77.516309
1-B20	12.889050	-28.966876	81.044309
1-B21	12.347850	-42.578576	73.246109
1-B22	11.147750	-54.683476	61.731009
1-B23	11.017850	-63.398676	48.776609
1-B24	8.842750	-70.355976	34.057809
1-B25	3.402350	-73.989276	19.932909
1-B26	2.285550	-75.464376	5.612609
1-B27	26.675550	-71.096476	0.253209
1-B28	27.121150	-70.503876	15.119009
1-B29	30.152150	-65.259976	30.280809
1-B30	35.820450	-57.402176	42.993809
1-B31	34.286250	-49.285076	55.923909
1-B32	31.703550	-39.092676	66.358009
1-C1	25.567850	-6.888876	80.754509
1-C2	33.902950	-17.890876	74.867409
1-C3	53.889750	-37.871476	54.771709
1-C4	61.045350	-43.204776	42.760609
1-C5	51.852150	-56.607476	28.141609
1-C6	53.993650	-59.200176	14.019809
1-C7	52.851650	-61.674776	-1.664591
1-C8	74.823150	-48.283576	-0.488791
1-C9	75.195550	-44.879176	14.269109
1-C10	71.665350	-42.713376	29.162409
1-C11	51.776050	-19.448376	64.892309
1-C12	67.782150	-19.149376	55.230209
1-C13	77.901650	-22.698476	44.895909
1-C14	89.927950	-21.890976	30.260009
1-C15	94.561450	-25.030676	16.943709
1-C16	96.321850	-24.029676	1.297909
1-C17	102.656650	0.705624	2.128709
1-C18	101.972650	1.199524	16.942709
1-C19	95.753050	1.122924	30.873809
1-C20	85.317650	0.918424	44.252709
1-C21	70.994050	0.808424	56.352709
1-C22	56.980850	1.009024	65.448109
1-C23	41.468750	1.862024	74.168009
1-C24	49.290750	23.738224	65.555409
1-C25	63.997050	23.126924	56.174609
1-C26	75.827350	26.356924	43.997509
