universe	__decisions	universe_id	decisions	n_subjects_ok	group_t_mean	group_t_std	group_test_t	group_test_p	per_subject	t_stats_per_subject
universe_1	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	1	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing'}	3	3.0090912218242765	2.571218599152798	1.6550508843253862	0.2397452657277569	[{'subject': 'S1', 't_stat': 6.511349823730743, 't_pval': 3.116285611506357e-10, 'beta_stance_mean': 0.555221092686174, 'beta_swing_mean': -0.32161261566479593, 'n_cycles': 302, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 1}, {'subject': 'S3', 't_stat': 0.41097541509126573, 't_pval': 0.6814026852122934, 'beta_stance_mean': -3.515313630270416, 'beta_swing_mean': -3.56635924452998, 'n_cycles': 283, 'n_brain_ics': 11, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 1}, {'subject': 'S4', 't_stat': 2.104948426650821, 't_pval': 0.036141318637859375, 'beta_stance_mean': -1.8537336355681076, 'beta_swing_mean': -2.1133657174943683, 'n_cycles': 296, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 1}]	[6.511349823730743, 0.41097541509126573, 2.104948426650821]
universe_2	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	2	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean'}	3	3.0090912218242765	2.5712185991527976	1.6550508843253866	0.23974526572775673	[{'subject': 'S1', 't_stat': 6.511349823730742, 't_pval': 3.1162856115063577e-10, 'beta_stance_mean': -2.615237613013346, 'beta_swing_mean': -3.4920713213643153, 'n_cycles': 302, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 2}, {'subject': 'S3', 't_stat': 0.41097541509126617, 't_pval': 0.681402685212293, 'beta_stance_mean': -2.6310937894166195, 'beta_swing_mean': -2.6821394036761834, 'n_cycles': 283, 'n_brain_ics': 11, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 2}, {'subject': 'S4', 't_stat': 2.104948426650821, 't_pval': 0.036141318637859375, 'beta_stance_mean': -2.518042046060078, 'beta_swing_mean': -2.7776741279863395, 'n_cycles': 296, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 2}]	[6.511349823730742, 0.41097541509126617, 2.104948426650821]
universe_3	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	3	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing'}	3	2.269516573287474	3.8387540478795734	0.8360997026487138	0.4910775828385156	[{'subject': 'S1', 't_stat': 7.598641936953934, 't_pval': 3.8465158213215075e-13, 'beta_stance_mean': 1.8971486688467933, 'beta_swing_mean': 0.9534281077430419, 'n_cycles': 301, 'n_brain_ics': 8, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 3}, {'subject': 'S3', 't_stat': 0.5018184876519254, 't_pval': 0.6161867672238983, 'beta_stance_mean': -3.861928855802608, 'beta_swing_mean': -3.9227322626775973, 'n_cycles': 283, 'n_brain_ics': 15, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 3}, {'subject': 'S4', 't_stat': -1.291910704743438, 't_pval': 0.1973992533744142, 'beta_stance_mean': -2.7430104325934495, 'beta_swing_mean': -2.5875562877178657, 'n_cycles': 296, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 3}]	[7.598641936953934, 0.5018184876519254, -1.291910704743438]
universe_4	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	4	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean'}	3	2.269516573287474	3.8387540478795734	0.8360997026487138	0.4910775828385156	[{'subject': 'S1', 't_stat': 7.598641936953934, 't_pval': 3.8465158213215075e-13, 'beta_stance_mean': -2.329141592979424, 'beta_swing_mean': -3.272862154083176, 'n_cycles': 301, 'n_brain_ics': 8, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 4}, {'subject': 'S3', 't_stat': 0.5018184876519259, 't_pval': 0.6161867672238982, 'beta_stance_mean': -2.6664985259353093, 'beta_swing_mean': -2.7273019328102985, 'n_cycles': 283, 'n_brain_ics': 15, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 4}, {'subject': 'S4', 't_stat': -1.2919107047434382, 't_pval': 0.19739925337441414, 'beta_stance_mean': -2.5963864044912, 'beta_swing_mean': -2.440932259615616, 'n_cycles': 296, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 4}]	[7.598641936953934, 0.5018184876519259, -1.2919107047434382]
universe_5	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	5	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing'}	3	-0.31965756963024894	1.142059297088605	-0.3958323980538878	0.7304631485183865	[{'subject': 'S1', 't_stat': -0.034920836312615534, 't_pval': 0.9721660120607604, 'beta_stance_mean': -2.989227863606572, 'beta_swing_mean': -2.9847112494694406, 'n_cycles': 302, 'n_brain_ics': 13, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 5}, {'subject': 'S3', 't_stat': 0.9147975460878439, 't_pval': 0.36107945894338067, 'beta_stance_mean': -4.30246316866927, 'beta_swing_mean': -4.419887271992412, 'n_cycles': 283, 'n_brain_ics': 14, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 5}, {'subject': 'S4', 't_stat': -1.8388494186659752, 't_pval': 0.0669423671823071, 'beta_stance_mean': -2.827697686670734, 'beta_swing_mean': -2.5973103587033033, 'n_cycles': 296, 'n_brain_ics': 10, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 5}]	[-0.034920836312615534, 0.9147975460878439, -1.8388494186659752]
universe_6	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	6	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean'}	3	-0.31965756963024916	1.142059297088605	-0.3958323980538881	0.7304631485183863	[{'subject': 'S1', 't_stat': -0.03492083631261645, 't_pval': 0.9721660120607596, 'beta_stance_mean': -2.8073462777029823, 'beta_swing_mean': -2.80282966356585, 'n_cycles': 302, 'n_brain_ics': 13, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 6}, {'subject': 'S3', 't_stat': 0.9147975460878441, 't_pval': 0.36107945894338067, 'beta_stance_mean': -2.6861109748798633, 'beta_swing_mean': -2.8035350782030055, 'n_cycles': 283, 'n_brain_ics': 14, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 6}, {'subject': 'S4', 't_stat': -1.8388494186659752, 't_pval': 0.0669423671823071, 'beta_stance_mean': -2.6497750606877517, 'beta_swing_mean': -2.4193877327203204, 'n_cycles': 296, 'n_brain_ics': 10, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 6}]	[-0.03492083631261645, 0.9147975460878441, -1.8388494186659752]
universe_7	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	7	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing'}	3	1.5747843545770763	1.8548423472250208	1.2006850045168194	0.35278871116817007	[{'subject': 'S1', 't_stat': 3.513934515509323, 't_pval': 0.0005095722282957785, 'beta_stance_mean': -1.5117897217968164, 'beta_swing_mean': -1.9387704000123582, 'n_cycles': 301, 'n_brain_ics': 15, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 7}, {'subject': 'S3', 't_stat': 2.1350565506736072, 't_pval': 0.03361822742618672, 'beta_stance_mean': -4.032698968468773, 'beta_swing_mean': -4.3076824844089465, 'n_cycles': 283, 'n_brain_ics': 14, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 7}, {'subject': 'S4', 't_stat': -0.9246380024517007, 't_pval': 0.35590996357988397, 'beta_stance_mean': -2.961647392030461, 'beta_swing_mean': -2.8460012000610844, 'n_cycles': 296, 'n_brain_ics': 8, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 7}]	[3.513934515509323, 2.1350565506736072, -0.9246380024517007]
universe_8	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.7, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	8	{'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean'}	3	1.574784354577077	1.8548423472250215	1.2006850045168198	0.3527887111681699	[{'subject': 'S1', 't_stat': 3.513934515509324, 't_pval': 0.0005095722282957761, 'beta_stance_mean': -2.5215477969723814, 'beta_swing_mean': -2.9485284751879233, 'n_cycles': 301, 'n_brain_ics': 15, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 8}, {'subject': 'S3', 't_stat': 2.1350565506736072, 't_pval': 0.03361822742618672, 'beta_stance_mean': -2.5860640660685537, 'beta_swing_mean': -2.861047582008729, 'n_cycles': 283, 'n_brain_ics': 14, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 8}, {'subject': 'S4', 't_stat': -0.9246380024517012, 't_pval': 0.3559099635798837, 'beta_stance_mean': -2.626699582146679, 'beta_swing_mean': -2.5110533901773024, 'n_cycles': 296, 'n_brain_ics': 8, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.7, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 8}]	[3.513934515509324, 2.1350565506736072, -0.9246380024517012]
universe_9	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	9	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing'}	3	1.172555123037782	0.8792576872648574	1.8859583278577288	0.19994804170550473	[{'subject': 'S1', 't_stat': 1.418835254329976, 't_pval': 0.15698167333354296, 'beta_stance_mean': 1.5834462390658137, 'beta_swing_mean': 1.3890166272322388, 'n_cycles': 302, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 9}, {'subject': 'S3', 't_stat': -0.006118311867450924, 't_pval': 0.9951226497875169, 'beta_stance_mean': -3.3372379147383198, 'beta_swing_mean': -3.336474871485495, 'n_cycles': 283, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 9}, {'subject': 'S4', 't_stat': 2.104948426650821, 't_pval': 0.036141318637859375, 'beta_stance_mean': -1.8537336355681076, 'beta_swing_mean': -2.1133657174943683, 'n_cycles': 296, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 9}]	[1.418835254329976, -0.006118311867450924, 2.104948426650821]
universe_10	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	10	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean'}	3	1.172555123037782	0.8792576872648575	1.8859583278577288	0.19994804170550473	[{'subject': 'S1', 't_stat': 1.4188352543299756, 't_pval': 0.15698167333354318, 'beta_stance_mean': -2.853103925761645, 'beta_swing_mean': -3.0475335375952204, 'n_cycles': 302, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 10}, {'subject': 'S3', 't_stat': -0.006118311867451126, 't_pval': 0.9951226497875166, 'beta_stance_mean': -2.683599362994587, 'beta_swing_mean': -2.6828363197417624, 'n_cycles': 283, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 10}, {'subject': 'S4', 't_stat': 2.104948426650821, 't_pval': 0.036141318637859375, 'beta_stance_mean': -2.518042046060078, 'beta_swing_mean': -2.7776741279863395, 'n_cycles': 296, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 10}]	[1.4188352543299756, -0.006118311867451126, 2.104948426650821]
universe_11	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	11	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing'}	3	1.6276566109636879	3.67087505727825	0.6270586762540953	0.5946609457836896	[{'subject': 'S1', 't_stat': 6.808293566929008, 't_pval': 5.3858258519602405e-11, 'beta_stance_mean': 2.075684123261119, 'beta_swing_mean': 1.2157501294478197, 'n_cycles': 301, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 11}, {'subject': 'S3', 't_stat': -0.6732900005803398, 't_pval': 0.5013142206990341, 'beta_stance_mean': -4.470844326777029, 'beta_swing_mean': -4.385384593050159, 'n_cycles': 283, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 11}, {'subject': 'S4', 't_stat': -1.2520337334576042, 't_pval': 0.21154933515428295, 'beta_stance_mean': -2.751632506557705, 'beta_swing_mean': -2.6012640666333073, 'n_cycles': 296, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 11}]	[6.808293566929008, -0.6732900005803398, -1.2520337334576042]
universe_12	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 0.1, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	12	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean'}	3	1.6276566109636885	3.6708750572782503	0.6270586762540955	0.5946609457836894	[{'subject': 'S1', 't_stat': 6.808293566929009, 't_pval': 5.3858258519601526e-11, 'beta_stance_mean': -2.4161133077065076, 'beta_swing_mean': -3.276047301519807, 'n_cycles': 301, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 12}, {'subject': 'S3', 't_stat': -0.6732900005803403, 't_pval': 0.5013142206990339, 'beta_stance_mean': -2.7512359290873114, 'beta_swing_mean': -2.665776195360442, 'n_cycles': 283, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 12}, {'subject': 'S4', 't_stat': -1.2520337334576042, 't_pval': 0.21154933515428295, 'beta_stance_mean': -2.601147829486385, 'beta_swing_mean': -2.450779389561988, 'n_cycles': 296, 'n_brain_ics': 5, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 0.1, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 12}]	[6.808293566929009, -0.6732900005803403, -1.2520337334576042]
universe_13	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	13	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing'}	3	0.18069023004465254	1.4371260929125982	0.17780943173857117	0.875251893883879	[{'subject': 'S1', 't_stat': 1.6447924672003182, 't_pval': 0.10105651350988168, 'beta_stance_mean': -2.7910277066952447, 'beta_swing_mean': -3.000349057127486, 'n_cycles': 302, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 13}, {'subject': 'S3', 't_stat': 0.6694177931950746, 't_pval': 0.5037767029376434, 'beta_stance_mean': -4.387904127025757, 'beta_swing_mean': -4.474235018124701, 'n_cycles': 283, 'n_brain_ics': 12, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 13}, {'subject': 'S4', 't_stat': -1.7721395702614353, 't_pval': 0.07740351913104812, 'beta_stance_mean': -2.828663450728283, 'beta_swing_mean': -2.610455184985943, 'n_cycles': 296, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'standing', 'universe_id': 13}]	[1.6447924672003182, 0.6694177931950746, -1.7721395702614353]
universe_14	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': 40.0, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	14	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean'}	3	0.1806902300446526	1.437126092912598	0.17780943173857128	0.8752518938838789	[{'subject': 'S1', 't_stat': 1.644792467200318, 't_pval': 0.10105651350988167, 'beta_stance_mean': -2.716843618435317, 'beta_swing_mean': -2.926164968867558, 'n_cycles': 302, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 14}, {'subject': 'S3', 't_stat': 0.6694177931950746, 't_pval': 0.5037767029376434, 'beta_stance_mean': -2.702483070400662, 'beta_swing_mean': -2.788813961499607, 'n_cycles': 283, 'n_brain_ics': 12, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 14}, {'subject': 'S4', 't_stat': -1.7721395702614346, 't_pval': 0.07740351913104823, 'beta_stance_mean': -2.65627301788489, 'beta_swing_mean': -2.4380647521425503, 'n_cycles': 296, 'n_brain_ics': 9, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': 40, 'baseline_type': 'walking_mean', 'universe_id': 14}]	[1.644792467200318, 0.6694177931950746, -1.7721395702614346]
universe_15	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'standing'}	15	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing'}	3	5.087633981324492	7.36030505625771	0.9775411374644254	0.43139170276883726	[{'subject': 'S1', 't_stat': 15.45520147361383, 't_pval': 4.4991044582542386e-40, 'beta_stance_mean': 3.0996004168595817, 'beta_swing_mean': 1.3274039891986047, 'n_cycles': 302, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 15}, {'subject': 'S3', 't_stat': 0.7077743618100935, 't_pval': 0.4796699335144857, 'beta_stance_mean': -4.619479121120706, 'beta_swing_mean': -4.714445617827699, 'n_cycles': 283, 'n_brain_ics': 11, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 15}, {'subject': 'S4', 't_stat': -0.9000738914504448, 't_pval': 0.36881508381698286, 'beta_stance_mean': -2.959009253763905, 'beta_swing_mean': -2.8459066908225243, 'n_cycles': 296, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'standing', 'universe_id': 15}]	[15.45520147361383, 0.7077743618100935, -0.9000738914504448]
universe_16	{'Decision 1': 'use_asr', 'Value 1': False, 'Decision 2': 'brain_thresh', 'Value 2': 0.9, 'Decision 3': 'highpass_hz', 'Value 3': 2.0, 'Decision 4': 'lowpass_hz', 'Value 4': nan, 'Decision 5': 'baseline_type', 'Value 5': 'walking_mean'}	16	{'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean'}	3	5.087633981324492	7.36030505625771	0.9775411374644254	0.43139170276883726	[{'subject': 'S1', 't_stat': 15.45520147361383, 't_pval': 4.4991044582542386e-40, 'beta_stance_mean': -2.115639719975869, 'beta_swing_mean': -3.8878361476368464, 'n_cycles': 302, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 16}, {'subject': 'S3', 't_stat': 0.7077743618100933, 't_pval': 0.47966993351448584, 'beta_stance_mean': -2.695210421091883, 'beta_swing_mean': -2.7901769177988758, 'n_cycles': 283, 'n_brain_ics': 11, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 16}, {'subject': 'S4', 't_stat': -0.900073891450445, 't_pval': 0.3688150838169827, 'beta_stance_mean': -2.618988379801912, 'beta_swing_mean': -2.505885816860531, 'n_cycles': 296, 'n_brain_ics': 7, 'baseline_ok': True, 'use_asr': False, 'brain_thresh': 0.9, 'highpass_hz': 2.0, 'lowpass_hz': None, 'baseline_type': 'walking_mean', 'universe_id': 16}]	[15.45520147361383, 0.7077743618100933, -0.900073891450445]
