name	x	y	z
1-A1	9.484074	0.421403	85.151037
1-A2	-6.163626	0.614303	86.862137
1-A3	-20.396026	2.399203	85.583937
1-A4	-35.676926	2.875403	80.711837
1-A5	-42.939326	27.179103	72.225337
1-A6	-29.787626	46.986203	68.891337
1-A7	-40.524726	52.446403	58.862037
1-A8	-56.086926	50.674003	47.994837
1-A9	-61.566926	53.859503	34.474437
1-A10	-67.390326	54.198303	16.555637
1-A11	-70.480726	51.252803	1.044737
1-A12	-70.684426	49.406803	-14.476663
1-A13	-87.495926	28.432003	-6.550563
1-A14	-87.696126	30.295703	8.880037
1-A15	-83.230226	32.493403	26.057037
1-A16	-77.128026	31.746903	38.506737
1-A17	-67.847226	30.748003	51.521537
1-A18	-54.130526	33.617003	62.499437
1-A19	-47.997426	4.258103	74.030537
1-A20	-61.925526	3.050203	63.623937
1-A21	-71.383926	4.857003	53.691437
1-A22	-81.662126	4.009803	40.247237
1-A23	-88.958826	2.020403	25.723437
1-A24	-93.049726	2.198403	11.266337
1-A25	-93.675626	2.153103	-5.099863
1-A26	-87.378426	-25.737697	-6.135163
1-A27	-86.830026	-27.357997	10.566637
1-A28	-83.704326	-27.411197	24.546537
1-A29	-76.275626	-26.890197	39.430237
1-A30	-67.965026	-24.200697	51.607137
1-A31	-56.496026	-25.467997	63.292337
1-A32	-45.561026	-20.222697	73.488637
1-B1	5.033174	-14.132797	84.528137
1-B2	-12.264326	-18.165297	83.918737
1-B3	-33.070826	-40.503997	71.634637
1-B4	-41.903726	-47.764797	61.085737
1-B5	-55.002026	-45.693297	52.575537
1-B6	-61.675226	-48.917297	37.906337
1-B7	-65.329326	-52.409297	21.131837
1-B8	-69.426426	-51.686697	4.998737
1-B9	-71.789226	-49.265897	-10.811063
1-B10	-51.503126	-63.129497	0.122837
1-B11	-45.285426	-63.846097	16.572637
1-B12	-42.324426	-61.639197	33.685937
1-B13	-38.823726	-58.399697	48.108637
1-B14	-23.332126	-70.527597	10.087537
1-B15	-19.866426	-69.012197	26.358637
1-B16	-17.377326	-65.872197	42.515237
1-B17	-18.033726	-60.737797	54.944137
1-B19	-12.861526	-39.306897	76.012337
1-B20	7.412174	-27.244697	80.419137
1-B21	5.943074	-43.027297	73.443037
1-B22	5.518874	-53.379897	63.870237
1-B23	5.511574	-62.720797	50.891637
1-B24	5.476274	-68.950297	36.044637
1-B25	1.452574	-72.061697	22.837537
1-B26	2.520074	-73.159097	5.787637
1-B27	26.621074	-70.901397	3.414437
1-B28	25.574474	-70.351497	18.862637
1-B29	28.191374	-65.231197	36.457737
1-B30	30.546974	-59.112497	47.689737
1-B31	29.044674	-50.066597	59.494237
1-B32	27.021974	-38.794997	68.893337
1-C1	22.628074	-8.676897	81.606337
1-C2	29.762274	-18.693197	76.690837
1-C3	46.675574	-40.428697	58.861937
1-C4	54.267474	-48.162097	47.473037
1-C5	48.833874	-59.367797	33.676037
1-C6	52.318074	-62.762797	19.760537
1-C7	52.410674	-64.675397	4.457837
1-C8	74.426874	-50.802297	5.649437
1-C9	71.922474	-49.305597	19.591237
1-C10	66.267974	-47.712597	35.605637
1-C11	45.139474	-20.409297	69.642637
1-C12	59.379374	-22.033197	60.907437
1-C13	71.827374	-25.958797	48.752637
1-C14	81.725874	-25.680997	36.296337
1-C15	87.529374	-28.620797	22.931437
1-C16	91.878474	-29.335297	7.355337
1-C17	98.379774	-3.079497	9.023137
1-C18	94.511274	-3.005497	23.446937
1-C19	88.293574	-1.980697	35.498937
1-C20	77.321474	-1.034597	48.955137
1-C21	65.554174	-0.680497	60.013237
1-C22	52.298274	-1.428997	69.569237
1-C23	37.408574	-0.228097	76.943137
1-C24	48.620174	20.985403	67.270937
1-C25	61.725674	19.371903	58.321237
1-C26	74.655974	22.946603	46.313337
1-C27	84.748874	22.299203	33.682637
1-C28	90.577674	23.387003	20.256737
1-C29	94.576874	22.153303	5.894637
1-C30	77.994774	46.183203	2.727137
1-C31	76.036974	44.373203	18.240737
1-C32	71.206674	41.072703	34.196837
1-D1	22.833674	9.582803	81.906537
1-D2	33.285874	20.804503	75.766937
1-D3	49.779674	36.484803	57.522737
1-D4	56.603374	45.314003	46.065037
1-D5	51.980874	56.148603	32.758737
1-D6	53.729974	59.633503	17.397037
1-D7	54.633874	60.196003	-1.383763
1-D8	27.529474	70.329203	1.493337
1-D9	27.738074	69.254003	17.827237
1-D10	30.771374	65.208203	33.805237
1-D11	31.540574	57.775703	46.361137
1-D12	31.095874	48.499003	58.274337
