onset	duration	sample	value
20.9785156250	0.0000000000	10741	RHS
21.2597656250	0.0000000000	10885	LTO
21.3046875000	0.0000000000	10908	TRIG
21.7167968750	0.0000000000	11119	LHS
21.9843750000	0.0000000000	11256	RTO
22.4316406250	0.0000000000	11485	RHS
22.7128906250	0.0000000000	11629	LTO
23.1933593750	0.0000000000	11875	LHS
23.3027343750	0.0000000000	11931	TRIG
23.4707031250	0.0000000000	12017	RTO
23.8789062500	0.0000000000	12226	RHS
24.1914062500	0.0000000000	12386	LTO
24.6308593750	0.0000000000	12611	LHS
24.8789062500	0.0000000000	12738	RTO
25.3027343750	0.0000000000	12955	TRIG
25.3066406250	0.0000000000	12957	RHS
25.5820312500	0.0000000000	13098	LTO
26.0605468750	0.0000000000	13343	LHS
26.3183593750	0.0000000000	13475	RTO
26.7636718750	0.0000000000	13703	RHS
27.0625000000	0.0000000000	13856	LTO
27.3027343750	0.0000000000	13979	TRIG
27.5195312500	0.0000000000	14090	LHS
27.7792968750	0.0000000000	14223	RTO
28.2089843750	0.0000000000	14443	RHS
28.5136718750	0.0000000000	14599	LTO
28.9804687500	0.0000000000	14838	LHS
29.2304687500	0.0000000000	14966	RTO
29.3027343750	0.0000000000	15003	TRIG
29.6816406250	0.0000000000	15197	RHS
29.9824218750	0.0000000000	15351	LTO
30.4472656250	0.0000000000	15589	LHS
30.6992187500	0.0000000000	15718	RTO
31.1621093750	0.0000000000	15955	RHS
31.3027343750	0.0000000000	16027	TRIG
31.4765625000	0.0000000000	16116	LTO
31.9160156250	0.0000000000	16341	LHS
32.1914062500	0.0000000000	16482	RTO
32.6347656250	0.0000000000	16709	RHS
32.9375000000	0.0000000000	16864	LTO
33.3027343750	0.0000000000	17051	TRIG
33.4121093750	0.0000000000	17107	LHS
33.6796875000	0.0000000000	17244	RTO
34.1328125000	0.0000000000	17476	RHS
34.4179687500	0.0000000000	17622	LTO
34.8808593750	0.0000000000	17859	LHS
35.1386718750	0.0000000000	17991	RTO
35.3027343750	0.0000000000	18075	TRIG
35.6074218750	0.0000000000	18231	RHS
35.9082031250	0.0000000000	18385	LTO
36.3730468750	0.0000000000	18623	LHS
36.6523437500	0.0000000000	18766	RTO
37.0917968750	0.0000000000	18991	RHS
37.3027343750	0.0000000000	19099	TRIG
37.3945312500	0.0000000000	19146	LTO
37.8691406250	0.0000000000	19389	LHS
38.1347656250	0.0000000000	19525	RTO
38.5957031250	0.0000000000	19761	RHS
38.9140625000	0.0000000000	19924	LTO
39.3027343750	0.0000000000	20123	TRIG
39.3769531250	0.0000000000	20161	LHS
39.6367187500	0.0000000000	20294	RTO
40.0957031250	0.0000000000	20529	RHS
40.3750000000	0.0000000000	20672	LTO
40.8593750000	0.0000000000	20920	LHS
41.1113281250	0.0000000000	21049	RTO
41.3027343750	0.0000000000	21147	TRIG
41.5527343750	0.0000000000	21275	RHS
41.8125000000	0.0000000000	21408	LTO
42.2773437500	0.0000000000	21646	LHS
42.5312500000	0.0000000000	21776	RTO
42.9921875000	0.0000000000	22012	RHS
43.2910156250	0.0000000000	22165	LTO
43.3027343750	0.0000000000	22171	TRIG
43.7167968750	0.0000000000	22383	LHS
43.9667968750	0.0000000000	22511	RTO
44.3964843750	0.0000000000	22731	RHS
44.6835937500	0.0000000000	22878	LTO
45.1074218750	0.0000000000	23095	LHS
45.3027343750	0.0000000000	23195	TRIG
45.3632812500	0.0000000000	23226	RTO
45.8066406250	0.0000000000	23453	RHS
46.1152343750	0.0000000000	23611	LTO
46.5371093750	0.0000000000	23827	LHS
46.7890625000	0.0000000000	23956	RTO
47.2539062500	0.0000000000	24194	RHS
47.3027343750	0.0000000000	24219	TRIG
47.5488281250	0.0000000000	24345	LTO
48.0019531250	0.0000000000	24577	LHS
48.2597656250	0.0000000000	24709	RTO
48.7246093750	0.0000000000	24947	RHS
49.0214843750	0.0000000000	25099	LTO
49.3027343750	0.0000000000	25243	TRIG
49.4628906250	0.0000000000	25325	LHS
49.7128906250	0.0000000000	25453	RTO
50.1718750000	0.0000000000	25688	RHS
50.4550781250	0.0000000000	25833	LTO
50.9101562500	0.0000000000	26066	LHS
51.1562500000	0.0000000000	26192	RTO
51.3027343750	0.0000000000	26267	TRIG
51.6171875000	0.0000000000	26428	RHS
51.8984375000	0.0000000000	26572	LTO
52.3789062500	0.0000000000	26818	LHS
52.6503906250	0.0000000000	26957	RTO
53.0878906250	0.0000000000	27181	RHS
53.3027343750	0.0000000000	27291	TRIG
53.3789062500	0.0000000000	27330	LTO
53.8359375000	0.0000000000	27564	LHS
54.1054687500	0.0000000000	27702	RTO
54.5449218750	0.0000000000	27927	RHS
54.8144531250	0.0000000000	28065	LTO
55.2812500000	0.0000000000	28304	LHS
55.3027343750	0.0000000000	28315	TRIG
55.5410156250	0.0000000000	28437	RTO
56.0019531250	0.0000000000	28673	RHS
56.3066406250	0.0000000000	28829	LTO
56.7597656250	0.0000000000	29061	LHS
57.0156250000	0.0000000000	29192	RTO
57.3027343750	0.0000000000	29339	TRIG
57.4433593750	0.0000000000	29411	RHS
57.7187500000	0.0000000000	29552	LTO
58.1425781250	0.0000000000	29769	LHS
58.3984375000	0.0000000000	29900	RTO
58.8593750000	0.0000000000	30136	RHS
59.1132812500	0.0000000000	30266	LTO
59.3027343750	0.0000000000	30363	TRIG
59.5742187500	0.0000000000	30502	LHS
59.8476562500	0.0000000000	30642	RTO
60.2480468750	0.0000000000	30847	RHS
60.5097656250	0.0000000000	30981	LTO
60.9785156250	0.0000000000	31221	LHS
61.2382812500	0.0000000000	31354	RTO
61.3027343750	0.0000000000	31387	TRIG
61.6542968750	0.0000000000	31567	RHS
61.9492187500	0.0000000000	31718	LTO
62.4238281250	0.0000000000	31961	LHS
62.6542968750	0.0000000000	32079	RTO
63.1152343750	0.0000000000	32315	RHS
63.3027343750	0.0000000000	32411	TRIG
63.3906250000	0.0000000000	32456	LTO
63.8671875000	0.0000000000	32700	LHS
64.1367187500	0.0000000000	32838	RTO
64.5722656250	0.0000000000	33061	RHS
64.8750000000	0.0000000000	33216	LTO
65.2910156250	0.0000000000	33429	LHS
65.3027343750	0.0000000000	33435	TRIG
65.5273437500	0.0000000000	33550	RTO
65.9804687500	0.0000000000	33782	RHS
66.2558593750	0.0000000000	33923	LTO
66.7343750000	0.0000000000	34168	LHS
67.0117187500	0.0000000000	34310	RTO
67.3027343750	0.0000000000	34459	TRIG
67.4531250000	0.0000000000	34536	RHS
67.7578125000	0.0000000000	34692	LTO
68.2128906250	0.0000000000	34925	LHS
68.4882812500	0.0000000000	35066	RTO
68.9296875000	0.0000000000	35292	RHS
69.1894531250	0.0000000000	35425	LTO
69.3027343750	0.0000000000	35483	TRIG
69.6679687500	0.0000000000	35670	LHS
69.9218750000	0.0000000000	35800	RTO
70.3886718750	0.0000000000	36039	RHS
70.7011718750	0.0000000000	36199	LTO
71.1328125000	0.0000000000	36420	LHS
71.3027343750	0.0000000000	36507	TRIG
71.3886718750	0.0000000000	36551	RTO
71.8535156250	0.0000000000	36789	RHS
72.1269531250	0.0000000000	36929	LTO
72.6113281250	0.0000000000	37177	LHS
72.9023437500	0.0000000000	37326	RTO
73.3027343750	0.0000000000	37531	TRIG
73.3242187500	0.0000000000	37542	RHS
73.5996093750	0.0000000000	37683	LTO
74.0625000000	0.0000000000	37920	LHS
74.3496093750	0.0000000000	38067	RTO
74.7792968750	0.0000000000	38287	RHS
75.0312500000	0.0000000000	38416	LTO
75.3027343750	0.0000000000	38555	TRIG
75.4921875000	0.0000000000	38652	LHS
75.7460937500	0.0000000000	38782	RTO
76.1816406250	0.0000000000	39005	RHS
76.4667968750	0.0000000000	39151	LTO
76.9238281250	0.0000000000	39385	LHS
77.1621093750	0.0000000000	39507	RTO
77.3027343750	0.0000000000	39579	TRIG
77.6132812500	0.0000000000	39738	RHS
77.9062500000	0.0000000000	39888	LTO
78.3281250000	0.0000000000	40104	LHS
78.5917968750	0.0000000000	40239	RTO
79.0410156250	0.0000000000	40469	RHS
79.3027343750	0.0000000000	40603	TRIG
79.3437500000	0.0000000000	40624	LTO
79.7949218750	0.0000000000	40855	LHS
80.0468750000	0.0000000000	40984	RTO
80.5000000000	0.0000000000	41216	RHS
80.7636718750	0.0000000000	41351	LTO
81.2187500000	0.0000000000	41584	LHS
81.3027343750	0.0000000000	41627	TRIG
81.4726562500	0.0000000000	41714	RTO
81.9121093750	0.0000000000	41939	RHS
82.2011718750	0.0000000000	42087	LTO
82.6484375000	0.0000000000	42316	LHS
82.9140625000	0.0000000000	42452	RTO
83.3027343750	0.0000000000	42651	TRIG
83.3398437500	0.0000000000	42670	RHS
83.6074218750	0.0000000000	42807	LTO
84.0820312500	0.0000000000	43050	LHS
84.3359375000	0.0000000000	43180	RTO
84.7812500000	0.0000000000	43408	RHS
85.0449218750	0.0000000000	43543	LTO
85.3027343750	0.0000000000	43675	TRIG
85.5136718750	0.0000000000	43783	LHS
85.7988281250	0.0000000000	43929	RTO
86.2089843750	0.0000000000	44139	RHS
86.4511718750	0.0000000000	44263	LTO
86.9277343750	0.0000000000	44507	LHS
87.2187500000	0.0000000000	44656	RTO
87.3027343750	0.0000000000	44699	TRIG
87.6640625000	0.0000000000	44884	RHS
87.9335937500	0.0000000000	45022	LTO
88.4062500000	0.0000000000	45264	LHS
88.6718750000	0.0000000000	45400	RTO
89.1035156250	0.0000000000	45621	RHS
89.3027343750	0.0000000000	45723	TRIG
89.3945312500	0.0000000000	45770	LTO
89.8535156250	0.0000000000	46005	LHS
90.1074218750	0.0000000000	46135	RTO
90.5292968750	0.0000000000	46351	RHS
90.8125000000	0.0000000000	46496	LTO
91.2695312500	0.0000000000	46730	LHS
91.3027343750	0.0000000000	46747	TRIG
91.5683593750	0.0000000000	46883	RTO
91.9980468750	0.0000000000	47103	RHS
92.2871093750	0.0000000000	47251	LTO
92.7265625000	0.0000000000	47476	LHS
92.9843750000	0.0000000000	47608	RTO
93.3027343750	0.0000000000	47771	TRIG
93.4179687500	0.0000000000	47830	RHS
93.7050781250	0.0000000000	47977	LTO
94.1621093750	0.0000000000	48211	LHS
94.4453125000	0.0000000000	48356	RTO
94.8789062500	0.0000000000	48578	RHS
95.1699218750	0.0000000000	48727	LTO
95.3027343750	0.0000000000	48795	TRIG
95.6718750000	0.0000000000	48984	LHS
95.9511718750	0.0000000000	49127	RTO
96.3828125000	0.0000000000	49348	RHS
96.6621093750	0.0000000000	49491	LTO
97.1289062500	0.0000000000	49730	LHS
97.3027343750	0.0000000000	49819	TRIG
97.3828125000	0.0000000000	49860	RTO
97.8281250000	0.0000000000	50088	RHS
98.0996093750	0.0000000000	50227	LTO
98.5761718750	0.0000000000	50471	LHS
98.8593750000	0.0000000000	50616	RTO
99.2812500000	0.0000000000	50832	RHS
99.3027343750	0.0000000000	50843	TRIG
99.5468750000	0.0000000000	50968	LTO
100.0312500000	0.0000000000	51216	LHS
100.2988281250	0.0000000000	51353	RTO
100.7226562500	0.0000000000	51570	RHS
100.9882812500	0.0000000000	51706	LTO
101.3027343750	0.0000000000	51867	TRIG
101.4570312500	0.0000000000	51946	LHS
101.7421875000	0.0000000000	52092	RTO
102.1699218750	0.0000000000	52311	RHS
102.4531250000	0.0000000000	52456	LTO
102.9023437500	0.0000000000	52686	LHS
103.1445312500	0.0000000000	52810	RTO
103.3027343750	0.0000000000	52891	TRIG
103.5742187500	0.0000000000	53030	RHS
103.8554687500	0.0000000000	53174	LTO
104.3183593750	0.0000000000	53411	LHS
104.5703125000	0.0000000000	53540	RTO
104.9960937500	0.0000000000	53758	RHS
105.2851562500	0.0000000000	53906	LTO
105.3027343750	0.0000000000	53915	TRIG
105.7246093750	0.0000000000	54131	LHS
105.9765625000	0.0000000000	54260	RTO
106.4296875000	0.0000000000	54492	RHS
106.7539062500	0.0000000000	54658	LTO
107.2011718750	0.0000000000	54887	LHS
107.3027343750	0.0000000000	54939	TRIG
107.4531250000	0.0000000000	55016	RTO
107.9082031250	0.0000000000	55249	RHS
108.2363281250	0.0000000000	55417	LTO
108.6855468750	0.0000000000	55647	LHS
108.9335937500	0.0000000000	55774	RTO
109.3027343750	0.0000000000	55963	TRIG
109.3710937500	0.0000000000	55998	RHS
109.6523437500	0.0000000000	56142	LTO
110.1191406250	0.0000000000	56381	LHS
110.3828125000	0.0000000000	56516	RTO
110.8320312500	0.0000000000	56746	RHS
111.0898437500	0.0000000000	56878	LTO
111.3027343750	0.0000000000	56987	TRIG
111.5839843750	0.0000000000	57131	LHS
111.8808593750	0.0000000000	57283	RTO
112.3203125000	0.0000000000	57508	RHS
112.5859375000	0.0000000000	57644	LTO
113.0703125000	0.0000000000	57892	LHS
113.3027343750	0.0000000000	58011	TRIG
113.3496093750	0.0000000000	58035	RTO
113.8242187500	0.0000000000	58278	RHS
114.0957031250	0.0000000000	58417	LTO
114.5703125000	0.0000000000	58660	LHS
114.8222656250	0.0000000000	58789	RTO
115.2851562500	0.0000000000	59026	RHS
115.3027343750	0.0000000000	59035	TRIG
115.5800781250	0.0000000000	59177	LTO
116.0195312500	0.0000000000	59402	LHS
116.2656250000	0.0000000000	59528	RTO
116.6953125000	0.0000000000	59748	RHS
116.9609375000	0.0000000000	59884	LTO
117.3027343750	0.0000000000	60059	TRIG
117.4179687500	0.0000000000	60118	LHS
117.6738281250	0.0000000000	60249	RTO
118.1191406250	0.0000000000	60477	RHS
118.3906250000	0.0000000000	60616	LTO
118.8457031250	0.0000000000	60849	LHS
119.1074218750	0.0000000000	60983	RTO
119.3027343750	0.0000000000	61083	TRIG
119.5371093750	0.0000000000	61203	RHS
119.8027343750	0.0000000000	61339	LTO
120.2636718750	0.0000000000	61575	LHS
120.5039062500	0.0000000000	61698	RTO
120.9648437500	0.0000000000	61934	RHS
121.2480468750	0.0000000000	62079	LTO
121.3027343750	0.0000000000	62107	TRIG
121.7128906250	0.0000000000	62317	LHS
121.9511718750	0.0000000000	62439	RTO
122.4023437500	0.0000000000	62670	RHS
122.7011718750	0.0000000000	62823	LTO
123.1425781250	0.0000000000	63049	LHS
123.3027343750	0.0000000000	63131	TRIG
123.3945312500	0.0000000000	63178	RTO
123.8066406250	0.0000000000	63389	RHS
124.0859375000	0.0000000000	63532	LTO
124.5136718750	0.0000000000	63751	LHS
124.7714843750	0.0000000000	63883	RTO
125.2089843750	0.0000000000	64107	RHS
125.3027343750	0.0000000000	64155	TRIG
125.4628906250	0.0000000000	64237	LTO
125.9414062500	0.0000000000	64482	LHS
126.1757812500	0.0000000000	64602	RTO
126.6289062500	0.0000000000	64834	RHS
126.8964843750	0.0000000000	64971	LTO
127.3027343750	0.0000000000	65179	TRIG
127.3769531250	0.0000000000	65217	LHS
127.6425781250	0.0000000000	65353	RTO
128.0976562500	0.0000000000	65586	RHS
128.3652343750	0.0000000000	65723	LTO
128.8378906250	0.0000000000	65965	LHS
129.0957031250	0.0000000000	66097	RTO
129.3027343750	0.0000000000	66203	TRIG
129.5488281250	0.0000000000	66329	RHS
129.8281250000	0.0000000000	66472	LTO
130.2988281250	0.0000000000	66713	LHS
130.5605468750	0.0000000000	66847	RTO
131.0019531250	0.0000000000	67073	RHS
131.2734375000	0.0000000000	67212	LTO
131.3027343750	0.0000000000	67227	TRIG
131.7265625000	0.0000000000	67444	LHS
131.9765625000	0.0000000000	67572	RTO
132.4160156250	0.0000000000	67797	RHS
132.7187500000	0.0000000000	67952	LTO
133.1679687500	0.0000000000	68182	LHS
133.3007812500	0.0000000000	68250	TRIG
133.4277343750	0.0000000000	68315	RTO
133.8867187500	0.0000000000	68550	RHS
134.2011718750	0.0000000000	68711	LTO
134.6738281250	0.0000000000	68953	LHS
134.9589843750	0.0000000000	69099	RTO
135.3007812500	0.0000000000	69274	TRIG
135.3808593750	0.0000000000	69315	RHS
135.6484375000	0.0000000000	69452	LTO
136.1464843750	0.0000000000	69707	LHS
136.4335937500	0.0000000000	69854	RTO
136.8750000000	0.0000000000	70080	RHS
137.1640625000	0.0000000000	70228	LTO
137.3007812500	0.0000000000	70298	TRIG
137.6328125000	0.0000000000	70468	LHS
137.8847656250	0.0000000000	70597	RTO
138.3242187500	0.0000000000	70822	RHS
138.5878906250	0.0000000000	70957	LTO
139.0429687500	0.0000000000	71190	LHS
139.2832031250	0.0000000000	71313	RTO
139.3007812500	0.0000000000	71322	TRIG
139.7460937500	0.0000000000	71550	RHS
140.0605468750	0.0000000000	71711	LTO
140.4941406250	0.0000000000	71933	LHS
140.7363281250	0.0000000000	72057	RTO
141.1542968750	0.0000000000	72271	RHS
141.3007812500	0.0000000000	72346	TRIG
141.4199218750	0.0000000000	72407	LTO
141.8808593750	0.0000000000	72643	LHS
142.1601562500	0.0000000000	72786	RTO
142.5859375000	0.0000000000	73004	RHS
142.8515625000	0.0000000000	73140	LTO
143.3007812500	0.0000000000	73370	TRIG
143.3222656250	0.0000000000	73381	LHS
143.5898437500	0.0000000000	73518	RTO
144.0097656250	0.0000000000	73733	RHS
144.2968750000	0.0000000000	73880	LTO
144.7675781250	0.0000000000	74121	LHS
145.0449218750	0.0000000000	74263	RTO
145.3007812500	0.0000000000	74394	TRIG
145.4843750000	0.0000000000	74488	RHS
145.7753906250	0.0000000000	74637	LTO
146.2343750000	0.0000000000	74872	LHS
146.4824218750	0.0000000000	74999	RTO
146.9316406250	0.0000000000	75229	RHS
147.2246093750	0.0000000000	75379	LTO
147.3007812500	0.0000000000	75418	TRIG
147.6562500000	0.0000000000	75600	LHS
147.8964843750	0.0000000000	75723	RTO
148.3496093750	0.0000000000	75955	RHS
148.6210937500	0.0000000000	76094	LTO
149.0839843750	0.0000000000	76331	LHS
149.3007812500	0.0000000000	76442	TRIG
149.3398437500	0.0000000000	76462	RTO
149.7753906250	0.0000000000	76685	RHS
150.0605468750	0.0000000000	76831	LTO
150.5253906250	0.0000000000	77069	LHS
150.7890625000	0.0000000000	77204	RTO
151.1914062500	0.0000000000	77410	RHS
151.3007812500	0.0000000000	77466	TRIG
151.4570312500	0.0000000000	77546	LTO
151.9062500000	0.0000000000	77776	LHS
152.1582031250	0.0000000000	77905	RTO
152.5937500000	0.0000000000	78128	RHS
152.8652343750	0.0000000000	78267	LTO
153.3007812500	0.0000000000	78490	TRIG
153.3125000000	0.0000000000	78496	LHS
153.5664062500	0.0000000000	78626	RTO
153.9921875000	0.0000000000	78844	RHS
154.2597656250	0.0000000000	78981	LTO
154.7128906250	0.0000000000	79213	LHS
154.9765625000	0.0000000000	79348	RTO
155.3007812500	0.0000000000	79514	TRIG
155.4121093750	0.0000000000	79571	RHS
155.6757812500	0.0000000000	79706	LTO
156.1464843750	0.0000000000	79947	LHS
156.4003906250	0.0000000000	80077	RTO
156.8378906250	0.0000000000	80301	RHS
157.1152343750	0.0000000000	80443	LTO
157.3007812500	0.0000000000	80538	TRIG
157.6015625000	0.0000000000	80692	LHS
157.8847656250	0.0000000000	80837	RTO
158.3105468750	0.0000000000	81055	RHS
158.5859375000	0.0000000000	81196	LTO
159.0605468750	0.0000000000	81439	LHS
159.3007812500	0.0000000000	81562	TRIG
159.3242187500	0.0000000000	81574	RTO
159.7656250000	0.0000000000	81800	RHS
160.0351562500	0.0000000000	81938	LTO
160.5332031250	0.0000000000	82193	LHS
160.8183593750	0.0000000000	82339	RTO
161.2656250000	0.0000000000	82568	RHS
161.3007812500	0.0000000000	82586	TRIG
161.5761718750	0.0000000000	82727	LTO
162.0390625000	0.0000000000	82964	LHS
162.3066406250	0.0000000000	83101	RTO
162.7539062500	0.0000000000	83330	RHS
163.0507812500	0.0000000000	83482	LTO
163.3007812500	0.0000000000	83610	TRIG
163.5039062500	0.0000000000	83714	LHS
163.7558593750	0.0000000000	83843	RTO
164.2128906250	0.0000000000	84077	RHS
164.5253906250	0.0000000000	84237	LTO
164.9707031250	0.0000000000	84465	LHS
165.2148437500	0.0000000000	84590	RTO
165.3007812500	0.0000000000	84634	TRIG
165.6699218750	0.0000000000	84823	RHS
165.9492187500	0.0000000000	84966	LTO
166.4082031250	0.0000000000	85201	LHS
166.6757812500	0.0000000000	85338	RTO
167.1152343750	0.0000000000	85563	RHS
167.3007812500	0.0000000000	85658	TRIG
167.3886718750	0.0000000000	85703	LTO
167.8945312500	0.0000000000	85962	LHS
168.1796875000	0.0000000000	86108	RTO
168.6210937500	0.0000000000	86334	RHS
168.9277343750	0.0000000000	86491	LTO
169.3007812500	0.0000000000	86682	TRIG
169.4062500000	0.0000000000	86736	LHS
169.6562500000	0.0000000000	86864	RTO
170.1210937500	0.0000000000	87102	RHS
170.4003906250	0.0000000000	87245	LTO
170.9062500000	0.0000000000	87504	LHS
171.1699218750	0.0000000000	87639	RTO
171.3007812500	0.0000000000	87706	TRIG
171.6386718750	0.0000000000	87879	RHS
171.9257812500	0.0000000000	88026	LTO
172.4335937500	0.0000000000	88286	LHS
172.7031250000	0.0000000000	88424	RTO
173.1308593750	0.0000000000	88643	RHS
173.3007812500	0.0000000000	88730	TRIG
173.3867187500	0.0000000000	88774	LTO
173.8750000000	0.0000000000	89024	LHS
174.1347656250	0.0000000000	89157	RTO
174.5664062500	0.0000000000	89378	RHS
174.8437500000	0.0000000000	89520	LTO
175.3007812500	0.0000000000	89754	TRIG
175.3261718750	0.0000000000	89767	LHS
175.5917968750	0.0000000000	89903	RTO
176.0488281250	0.0000000000	90137	RHS
176.3417968750	0.0000000000	90287	LTO
176.8125000000	0.0000000000	90528	LHS
177.0585937500	0.0000000000	90654	RTO
177.3007812500	0.0000000000	90778	TRIG
177.5019531250	0.0000000000	90881	RHS
177.7851562500	0.0000000000	91026	LTO
178.2734375000	0.0000000000	91276	LHS
178.5234375000	0.0000000000	91404	RTO
178.9511718750	0.0000000000	91623	RHS
179.2207031250	0.0000000000	91761	LTO
179.3007812500	0.0000000000	91802	TRIG
179.7031250000	0.0000000000	92008	LHS
179.9472656250	0.0000000000	92133	RTO
180.4160156250	0.0000000000	92373	RHS
180.7070312500	0.0000000000	92522	LTO
181.1875000000	0.0000000000	92768	LHS
181.3007812500	0.0000000000	92826	TRIG
181.4648437500	0.0000000000	92910	RTO
181.9062500000	0.0000000000	93136	RHS
182.1718750000	0.0000000000	93272	LTO
182.6777343750	0.0000000000	93531	LHS
182.9062500000	0.0000000000	93648	RTO
183.3007812500	0.0000000000	93850	TRIG
183.3710937500	0.0000000000	93886	RHS
183.6738281250	0.0000000000	94041	LTO
184.1484375000	0.0000000000	94284	LHS
184.4199218750	0.0000000000	94423	RTO
184.8613281250	0.0000000000	94649	RHS
185.1484375000	0.0000000000	94796	LTO
185.3007812500	0.0000000000	94874	TRIG
185.6191406250	0.0000000000	95037	LHS
185.8632812500	0.0000000000	95162	RTO
186.3359375000	0.0000000000	95404	RHS
186.6289062500	0.0000000000	95554	LTO
187.0781250000	0.0000000000	95784	LHS
187.3007812500	0.0000000000	95898	TRIG
187.3281250000	0.0000000000	95912	RTO
187.7832031250	0.0000000000	96145	RHS
188.0664062500	0.0000000000	96290	LTO
188.5195312500	0.0000000000	96522	LHS
188.7656250000	0.0000000000	96648	RTO
189.2070312500	0.0000000000	96874	RHS
189.3007812500	0.0000000000	96922	TRIG
189.5039062500	0.0000000000	97026	LTO
189.9394531250	0.0000000000	97249	LHS
190.1699218750	0.0000000000	97367	RTO
190.6152343750	0.0000000000	97595	RHS
190.9023437500	0.0000000000	97742	LTO
191.3007812500	0.0000000000	97946	TRIG
191.4023437500	0.0000000000	97998	LHS
191.6503906250	0.0000000000	98125	RTO
192.1152343750	0.0000000000	98363	RHS
192.3808593750	0.0000000000	98499	LTO
192.8457031250	0.0000000000	98737	LHS
193.0859375000	0.0000000000	98860	RTO
193.3007812500	0.0000000000	98970	TRIG
193.5488281250	0.0000000000	99097	RHS
193.8203125000	0.0000000000	99236	LTO
194.2812500000	0.0000000000	99472	LHS
194.5253906250	0.0000000000	99597	RTO
194.9882812500	0.0000000000	99834	RHS
195.2832031250	0.0000000000	99985	LTO
195.3007812500	0.0000000000	99994	TRIG
195.7441406250	0.0000000000	100221	LHS
195.9824218750	0.0000000000	100343	RTO
196.4433593750	0.0000000000	100579	RHS
196.7285156250	0.0000000000	100725	LTO
197.1855468750	0.0000000000	100959	LHS
197.3007812500	0.0000000000	101018	TRIG
197.4453125000	0.0000000000	101092	RTO
197.8984375000	0.0000000000	101324	RHS
198.1601562500	0.0000000000	101458	LTO
198.6406250000	0.0000000000	101704	LHS
198.9003906250	0.0000000000	101837	RTO
199.3007812500	0.0000000000	102042	TRIG
199.3515625000	0.0000000000	102068	RHS
199.6191406250	0.0000000000	102205	LTO
200.0781250000	0.0000000000	102440	LHS
200.3359375000	0.0000000000	102572	RTO
200.7832031250	0.0000000000	102801	RHS
201.0527343750	0.0000000000	102939	LTO
201.3007812500	0.0000000000	103066	TRIG
201.4980468750	0.0000000000	103167	LHS
201.7617187500	0.0000000000	103302	RTO
202.2089843750	0.0000000000	103531	RHS
202.5058593750	0.0000000000	103683	LTO
202.9550781250	0.0000000000	103913	LHS
203.2148437500	0.0000000000	104046	RTO
203.3007812500	0.0000000000	104090	TRIG
203.6757812500	0.0000000000	104282	RHS
203.9453125000	0.0000000000	104420	LTO
204.3886718750	0.0000000000	104647	LHS
204.6250000000	0.0000000000	104768	RTO
