onset	duration	sample	value
0.1718750000	n/a	88	9633791
1.8242187500	n/a	934	RHS
2.0957031250	n/a	1073	LTO
2.4882812500	n/a	1274	LHS
2.7617187500	n/a	1414	RTO
3.1386718750	n/a	1607	TRIG
3.1718750000	n/a	1624	RHS
3.4589843750	n/a	1771	LTO
3.8828125000	n/a	1988	LHS
4.1308593750	n/a	2115	RTO
4.5058593750	n/a	2307	RHS
4.7890625000	n/a	2452	LTO
5.1386718750	n/a	2631	TRIG
5.2050781250	n/a	2665	LHS
5.4492187500	n/a	2790	RTO
5.8359375000	n/a	2988	RHS
6.1191406250	n/a	3133	LTO
6.5136718750	n/a	3335	LHS
6.7734375000	n/a	3468	RTO
7.1250000000	n/a	3648	RHS
7.1386718750	n/a	3655	TRIG
7.4082031250	n/a	3793	LTO
7.8085937500	n/a	3998	LHS
8.0957031250	n/a	4145	RTO
8.5097656250	n/a	4357	RHS
8.8066406250	n/a	4509	LTO
9.1386718750	n/a	4679	TRIG
9.1679687500	n/a	4694	LHS
9.3945312500	n/a	4810	RTO
9.7695312500	n/a	5002	RHS
10.0546875000	n/a	5148	LTO
10.4453125000	n/a	5348	LHS
10.6933593750	n/a	5475	RTO
11.0937500000	n/a	5680	RHS
11.1386718750	n/a	5703	TRIG
11.3730468750	n/a	5823	LTO
11.7617187500	n/a	6022	LHS
12.0156250000	n/a	6152	RTO
12.4121093750	n/a	6355	RHS
12.6933593750	n/a	6499	LTO
13.1074218750	n/a	6711	LHS
13.1386718750	n/a	6727	TRIG
13.3554687500	n/a	6838	RTO
13.7363281250	n/a	7033	RHS
14.0097656250	n/a	7173	LTO
14.4628906250	n/a	7405	LHS
14.7363281250	n/a	7545	RTO
15.0546875000	n/a	7708	RHS
15.1386718750	n/a	7751	TRIG
15.3125000000	n/a	7840	LTO
15.7382812500	n/a	8058	LHS
15.9941406250	n/a	8189	RTO
16.4121093750	n/a	8403	RHS
16.7011718750	n/a	8551	LTO
17.1191406250	n/a	8765	LHS
17.1386718750	n/a	8775	TRIG
17.3906250000	n/a	8904	RTO
17.8007812500	n/a	9114	RHS
18.0683593750	n/a	9251	LTO
18.4902343750	n/a	9467	LHS
18.7539062500	n/a	9602	RTO
19.1386718750	n/a	9799	TRIG
19.1601562500	n/a	9810	RHS
19.4433593750	n/a	9955	LTO
19.8535156250	n/a	10165	LHS
20.1015625000	n/a	10292	RTO
20.5507812500	n/a	10522	RHS
20.8125000000	n/a	10656	LTO
21.1386718750	n/a	10823	TRIG
21.2324218750	n/a	10871	LHS
21.4863281250	n/a	11001	RTO
21.9179687500	n/a	11222	RHS
22.1757812500	n/a	11354	LTO
22.6328125000	n/a	11588	LHS
22.8945312500	n/a	11722	RTO
23.1386718750	n/a	11847	TRIG
23.2792968750	n/a	11919	RHS
23.5410156250	n/a	12053	LTO
23.9355468750	n/a	12255	LHS
24.2148437500	n/a	12398	RTO
24.6171875000	n/a	12604	RHS
24.8964843750	n/a	12747	LTO
25.1386718750	n/a	12871	TRIG
25.2910156250	n/a	12949	LHS
25.5605468750	n/a	13087	RTO
25.9570312500	n/a	13290	RHS
26.2363281250	n/a	13433	LTO
26.6250000000	n/a	13632	LHS
26.8554687500	n/a	13750	RTO
27.1386718750	n/a	13895	TRIG
27.2851562500	n/a	13970	RHS
27.5800781250	n/a	14121	LTO
27.9589843750	n/a	14315	LHS
28.1933593750	n/a	14435	RTO
28.6171875000	n/a	14652	RHS
28.9375000000	n/a	14816	LTO
29.1386718750	n/a	14919	TRIG
29.3203125000	n/a	15012	LHS
29.5527343750	n/a	15131	RTO
29.9980468750	n/a	15359	RHS
30.2617187500	n/a	15494	LTO
30.6718750000	n/a	15704	LHS
30.9160156250	n/a	15829	RTO
31.1386718750	n/a	15943	TRIG
31.3476562500	n/a	16050	RHS
31.6347656250	n/a	16197	LTO
32.0527343750	n/a	16411	LHS
32.3222656250	n/a	16549	RTO
32.7246093750	n/a	16755	RHS
33.0078125000	n/a	16900	LTO
33.1386718750	n/a	16967	TRIG
33.4257812500	n/a	17114	LHS
33.6738281250	n/a	17241	RTO
34.1015625000	n/a	17460	RHS
34.4199218750	n/a	17623	LTO
34.7929687500	n/a	17814	LHS
35.0312500000	n/a	17936	RTO
35.1386718750	n/a	17991	TRIG
35.4824218750	n/a	18167	RHS
35.7851562500	n/a	18322	LTO
36.1738281250	n/a	18521	LHS
36.4335937500	n/a	18654	RTO
36.8515625000	n/a	18868	RHS
37.1347656250	n/a	19013	LTO
37.1386718750	n/a	19015	TRIG
37.5253906250	n/a	19213	LHS
37.7832031250	n/a	19345	RTO
38.2031250000	n/a	19560	RHS
38.4960937500	n/a	19710	LTO
38.9316406250	n/a	19933	LHS
39.1386718750	n/a	20039	TRIG
39.2031250000	n/a	20072	RTO
39.6171875000	n/a	20284	RHS
39.9042968750	n/a	20431	LTO
40.2558593750	n/a	20611	LHS
40.4960937500	n/a	20734	RTO
40.8847656250	n/a	20933	RHS
41.1386718750	n/a	21063	TRIG
41.1738281250	n/a	21081	LTO
41.5585937500	n/a	21278	LHS
41.8261718750	n/a	21415	RTO
42.2421875000	n/a	21628	RHS
42.5058593750	n/a	21763	LTO
42.9199218750	n/a	21975	LHS
43.1386718750	n/a	22087	TRIG
43.1855468750	n/a	22111	RTO
43.5839843750	n/a	22315	RHS
43.8535156250	n/a	22453	LTO
44.2734375000	n/a	22668	LHS
44.5273437500	n/a	22798	RTO
44.9667968750	n/a	23023	RHS
45.1386718750	n/a	23111	TRIG
45.2460937500	n/a	23166	LTO
45.6640625000	n/a	23380	LHS
45.9160156250	n/a	23509	RTO
46.3789062500	n/a	23746	RHS
46.6621093750	n/a	23891	LTO
47.0957031250	n/a	24113	LHS
47.1386718750	n/a	24135	TRIG
47.3632812500	n/a	24250	RTO
47.7871093750	n/a	24467	RHS
48.0742187500	n/a	24614	LTO
48.4843750000	n/a	24824	LHS
48.7148437500	n/a	24942	RTO
49.1386718750	n/a	25159	TRIG
49.1406250000	n/a	25160	RHS
49.4355468750	n/a	25311	LTO
49.8476562500	n/a	25522	LHS
50.1015625000	n/a	25652	RTO
50.5488281250	n/a	25881	RHS
50.8281250000	n/a	26024	LTO
51.1386718750	n/a	26183	TRIG
51.2597656250	n/a	26245	LHS
51.5136718750	n/a	26375	RTO
51.9570312500	n/a	26602	RHS
52.2441406250	n/a	26749	LTO
52.6601562500	n/a	26962	LHS
52.9082031250	n/a	27089	RTO
53.1386718750	n/a	27207	TRIG
53.3476562500	n/a	27314	RHS
53.6230468750	n/a	27455	LTO
54.0605468750	n/a	27679	LHS
54.3183593750	n/a	27811	RTO
54.7617187500	n/a	28038	RHS
55.0488281250	n/a	28185	LTO
55.1386718750	n/a	28231	TRIG
55.4902343750	n/a	28411	LHS
55.7519531250	n/a	28545	RTO
56.1503906250	n/a	28749	RHS
56.4277343750	n/a	28891	LTO
56.8710937500	n/a	29118	LHS
57.1269531250	n/a	29249	RTO
57.1386718750	n/a	29255	TRIG
57.5644531250	n/a	29473	RHS
57.8476562500	n/a	29618	LTO
58.2539062500	n/a	29826	LHS
58.5058593750	n/a	29955	RTO
58.9238281250	n/a	30169	RHS
59.1367187500	n/a	30278	TRIG
59.2011718750	n/a	30311	LTO
59.6347656250	n/a	30533	LHS
59.8925781250	n/a	30665	RTO
60.3300781250	n/a	30889	RHS
60.6269531250	n/a	31041	LTO
61.0527343750	n/a	31259	LHS
61.1386718750	n/a	31303	TRIG
61.2734375000	n/a	31372	RTO
61.7167968750	n/a	31599	RHS
62.0097656250	n/a	31749	LTO
62.4394531250	n/a	31969	LHS
62.6933593750	n/a	32099	RTO
63.1171875000	n/a	32316	RHS
63.1386718750	n/a	32327	TRIG
63.3906250000	n/a	32456	LTO
63.8339843750	n/a	32683	LHS
64.1054687500	n/a	32822	RTO
64.5449218750	n/a	33047	RHS
64.8281250000	n/a	33192	LTO
65.1386718750	n/a	33351	TRIG
65.2656250000	n/a	33416	LHS
65.5273437500	n/a	33550	RTO
65.9628906250	n/a	33773	RHS
66.2480468750	n/a	33919	LTO
66.6679687500	n/a	34134	LHS
66.9140625000	n/a	34260	RTO
67.1386718750	n/a	34375	TRIG
67.3535156250	n/a	34485	RHS
67.6347656250	n/a	34629	LTO
68.0742187500	n/a	34854	LHS
68.3339843750	n/a	34987	RTO
68.7285156250	n/a	35189	RHS
68.9941406250	n/a	35325	LTO
69.1367187500	n/a	35398	TRIG
69.4453125000	n/a	35556	LHS
69.7285156250	n/a	35701	RTO
70.1484375000	n/a	35916	RHS
70.4218750000	n/a	36056	LTO
70.8222656250	n/a	36261	LHS
71.0566406250	n/a	36381	RTO
71.1367187500	n/a	36422	TRIG
71.4687500000	n/a	36592	RHS
71.7500000000	n/a	36736	LTO
72.1777343750	n/a	36955	LHS
72.4550781250	n/a	37097	RTO
72.9101562500	n/a	37330	RHS
73.1367187500	n/a	37446	TRIG
73.1972656250	n/a	37477	LTO
73.6171875000	n/a	37692	LHS
73.8769531250	n/a	37825	RTO
74.3398437500	n/a	38062	RHS
74.6347656250	n/a	38213	LTO
75.0605468750	n/a	38431	LHS
75.1367187500	n/a	38470	TRIG
75.3261718750	n/a	38567	RTO
75.7695312500	n/a	38794	RHS
76.0410156250	n/a	38933	LTO
76.4589843750	n/a	39147	LHS
76.7304687500	n/a	39286	RTO
77.1367187500	n/a	39494	TRIG
77.1757812500	n/a	39514	RHS
77.4472656250	n/a	39653	LTO
77.8691406250	n/a	39869	LHS
78.1308593750	n/a	40003	RTO
78.5097656250	n/a	40197	RHS
78.7617187500	n/a	40326	LTO
79.1367187500	n/a	40518	TRIG
79.1875000000	n/a	40544	LHS
79.4628906250	n/a	40685	RTO
79.8476562500	n/a	40882	RHS
80.1132812500	n/a	41018	LTO
80.5214843750	n/a	41227	LHS
80.8046875000	n/a	41372	RTO
81.1386718750	n/a	41543	TRIG
81.2285156250	n/a	41589	RHS
81.5078125000	n/a	41732	LTO
81.9238281250	n/a	41945	LHS
82.1777343750	n/a	42075	RTO
82.6171875000	n/a	42300	RHS
82.8945312500	n/a	42442	LTO
83.1367187500	n/a	42566	TRIG
83.3066406250	n/a	42653	LHS
83.5742187500	n/a	42790	RTO
84.0136718750	n/a	43015	RHS
84.2871093750	n/a	43155	LTO
84.6875000000	n/a	43360	LHS
84.9531250000	n/a	43496	RTO
85.1367187500	n/a	43590	TRIG
85.3554687500	n/a	43702	RHS
85.6308593750	n/a	43843	LTO
86.0292968750	n/a	44047	LHS
86.2949218750	n/a	44183	RTO
86.6972656250	n/a	44389	RHS
86.9707031250	n/a	44529	LTO
87.1367187500	n/a	44614	TRIG
87.3320312500	n/a	44714	LHS
87.5742187500	n/a	44838	RTO
88.0058593750	n/a	45059	RHS
88.2851562500	n/a	45202	LTO
88.7304687500	n/a	45430	LHS
89.0136718750	n/a	45575	RTO
89.1367187500	n/a	45638	TRIG
89.3769531250	n/a	45761	RHS
89.6230468750	n/a	45887	LTO
90.0078125000	n/a	46084	LHS
90.2753906250	n/a	46221	RTO
90.6953125000	n/a	46436	RHS
91.0019531250	n/a	46593	LTO
91.1367187500	n/a	46662	TRIG
91.4199218750	n/a	46807	LHS
91.6660156250	n/a	46933	RTO
92.0976562500	n/a	47154	RHS
92.3886718750	n/a	47303	LTO
92.8027343750	n/a	47515	LHS
93.0664062500	n/a	47650	RTO
93.1367187500	n/a	47686	TRIG
93.4980468750	n/a	47871	RHS
93.7968750000	n/a	48024	LTO
94.2207031250	n/a	48241	LHS
94.5000000000	n/a	48384	RTO
94.8886718750	n/a	48583	RHS
95.1367187500	n/a	48710	TRIG
95.1855468750	n/a	48735	LTO
95.6113281250	n/a	48953	LHS
95.8691406250	n/a	49085	RTO
96.2890625000	n/a	49300	RHS
96.5703125000	n/a	49444	LTO
96.9804687500	n/a	49654	LHS
97.1367187500	n/a	49734	TRIG
97.2460937500	n/a	49790	RTO
97.6718750000	n/a	50008	RHS
97.9394531250	n/a	50145	LTO
98.3886718750	n/a	50375	LHS
98.6582031250	n/a	50513	RTO
99.0664062500	n/a	50722	RHS
99.1367187500	n/a	50758	TRIG
99.3359375000	n/a	50860	LTO
99.7753906250	n/a	51085	LHS
100.0214843750	n/a	51211	RTO
100.4277343750	n/a	51419	RHS
100.7265625000	n/a	51572	LTO
101.1367187500	n/a	51782	TRIG
101.1562500000	n/a	51792	LHS
101.4335937500	n/a	51934	RTO
101.8652343750	n/a	52155	RHS
102.1250000000	n/a	52288	LTO
102.5781250000	n/a	52520	LHS
102.8476562500	n/a	52658	RTO
103.1367187500	n/a	52806	TRIG
103.2500000000	n/a	52864	RHS
103.5410156250	n/a	53013	LTO
103.9550781250	n/a	53225	LHS
104.1894531250	n/a	53345	RTO
104.6132812500	n/a	53562	RHS
104.8945312500	n/a	53706	LTO
105.1367187500	n/a	53830	TRIG
105.3222656250	n/a	53925	LHS
105.5878906250	n/a	54061	RTO
106.0097656250	n/a	54277	RHS
106.2968750000	n/a	54424	LTO
106.7207031250	n/a	54641	LHS
106.9687500000	n/a	54768	RTO
107.1367187500	n/a	54854	TRIG
107.4101562500	n/a	54994	RHS
107.7128906250	n/a	55149	LTO
108.1406250000	n/a	55368	LHS
108.3964843750	n/a	55499	RTO
108.8242187500	n/a	55718	RHS
109.1132812500	n/a	55866	LTO
109.1367187500	n/a	55878	TRIG
109.5468750000	n/a	56088	LHS
109.8027343750	n/a	56219	RTO
110.2324218750	n/a	56439	RHS
110.5058593750	n/a	56579	LTO
110.9257812500	n/a	56794	LHS
111.1367187500	n/a	56902	TRIG
111.1894531250	n/a	56929	RTO
111.6386718750	n/a	57159	RHS
111.9218750000	n/a	57304	LTO
112.3535156250	n/a	57525	LHS
112.6210937500	n/a	57662	RTO
113.0527343750	n/a	57883	RHS
113.1367187500	n/a	57926	TRIG
113.3203125000	n/a	58020	LTO
113.7695312500	n/a	58250	LHS
114.0312500000	n/a	58384	RTO
114.4746093750	n/a	58611	RHS
114.7656250000	n/a	58760	LTO
115.1367187500	n/a	58950	TRIG
115.2011718750	n/a	58983	LHS
115.4531250000	n/a	59112	RTO
115.8906250000	n/a	59336	RHS
116.1777343750	n/a	59483	LTO
116.6191406250	n/a	59709	LHS
116.8691406250	n/a	59837	RTO
117.1367187500	n/a	59974	TRIG
117.3105468750	n/a	60063	RHS
117.5976562500	n/a	60210	LTO
118.0039062500	n/a	60418	LHS
