onset	duration	sample	value
0.6718750000	n/a	344	9633791
13.5742187500	n/a	6950	LHS
13.7988281250	n/a	7065	RTO
14.2226562500	n/a	7282	RHS
14.4433593750	n/a	7395	LTO
14.5937500000	n/a	7472	TRIG
14.9355468750	n/a	7647	LHS
15.1601562500	n/a	7762	RTO
15.5644531250	n/a	7969	RHS
15.7949218750	n/a	8087	LTO
16.2304687500	n/a	8310	LHS
16.4687500000	n/a	8432	RTO
16.5937500000	n/a	8496	TRIG
16.9101562500	n/a	8658	RHS
17.1406250000	n/a	8776	LTO
17.5585937500	n/a	8990	LHS
17.7910156250	n/a	9109	RTO
18.2128906250	n/a	9325	RHS
18.4589843750	n/a	9451	LTO
18.5937500000	n/a	9520	TRIG
18.9042968750	n/a	9679	LHS
19.1367187500	n/a	9798	RTO
19.5761718750	n/a	10023	RHS
19.7832031250	n/a	10129	LTO
20.2851562500	n/a	10386	LHS
20.5253906250	n/a	10509	RTO
20.5937500000	n/a	10544	TRIG
20.9082031250	n/a	10705	RHS
21.1445312500	n/a	10826	LTO
21.6074218750	n/a	11063	LHS
21.8457031250	n/a	11185	RTO
22.2402343750	n/a	11387	RHS
22.4726562500	n/a	11506	LTO
22.5937500000	n/a	11568	TRIG
22.9179687500	n/a	11734	LHS
23.1542968750	n/a	11855	RTO
23.5742187500	n/a	12070	RHS
23.8125000000	n/a	12192	LTO
24.2382812500	n/a	12410	LHS
24.4726562500	n/a	12530	RTO
24.5937500000	n/a	12592	TRIG
24.8906250000	n/a	12744	RHS
25.1328125000	n/a	12868	LTO
25.5664062500	n/a	13090	LHS
25.8066406250	n/a	13213	RTO
26.2167968750	n/a	13423	RHS
26.4433593750	n/a	13539	LTO
26.5937500000	n/a	13616	TRIG
26.8867187500	n/a	13766	LHS
27.1210937500	n/a	13886	RTO
27.5371093750	n/a	14099	RHS
27.7714843750	n/a	14219	LTO
28.2089843750	n/a	14443	LHS
28.4277343750	n/a	14555	RTO
28.5937500000	n/a	14640	TRIG
28.8476562500	n/a	14770	RHS
29.1015625000	n/a	14900	LTO
29.5195312500	n/a	15114	LHS
29.7324218750	n/a	15223	RTO
30.1796875000	n/a	15452	RHS
30.4140625000	n/a	15572	LTO
30.5937500000	n/a	15664	TRIG
30.8515625000	n/a	15796	LHS
31.0683593750	n/a	15907	RTO
31.5234375000	n/a	16140	RHS
31.7597656250	n/a	16261	LTO
32.1542968750	n/a	16463	LHS
32.3828125000	n/a	16580	RTO
32.5937500000	n/a	16688	TRIG
32.7773437500	n/a	16782	RHS
33.0468750000	n/a	16920	LTO
33.4746093750	n/a	17139	LHS
33.6894531250	n/a	17249	RTO
34.1269531250	n/a	17473	RHS
34.3867187500	n/a	17606	LTO
34.5937500000	n/a	17712	TRIG
34.8417968750	n/a	17839	LHS
35.0800781250	n/a	17961	RTO
35.4785156250	n/a	18165	RHS
35.7070312500	n/a	18282	LTO
36.1992187500	n/a	18534	LHS
36.4296875000	n/a	18652	RTO
36.5937500000	n/a	18736	TRIG
36.8828125000	n/a	18884	RHS
37.1308593750	n/a	19011	LTO
37.5937500000	n/a	19248	LHS
37.8320312500	n/a	19370	RTO
38.2500000000	n/a	19584	RHS
38.4863281250	n/a	19705	LTO
38.5937500000	n/a	19760	TRIG
38.9121093750	n/a	19923	LHS
39.1367187500	n/a	20038	RTO
39.5781250000	n/a	20264	RHS
39.8007812500	n/a	20378	LTO
40.2226562500	n/a	20594	LHS
40.4785156250	n/a	20725	RTO
40.5937500000	n/a	20784	TRIG
40.9199218750	n/a	20951	RHS
41.1621093750	n/a	21075	LTO
41.5722656250	n/a	21285	LHS
41.8027343750	n/a	21403	RTO
42.2011718750	n/a	21607	RHS
42.4609375000	n/a	21740	LTO
42.5937500000	n/a	21808	TRIG
42.9101562500	n/a	21970	LHS
43.1386718750	n/a	22087	RTO
43.5312500000	n/a	22288	RHS
43.7753906250	n/a	22413	LTO
44.2636718750	n/a	22663	LHS
44.5292968750	n/a	22799	RTO
44.5937500000	n/a	22832	TRIG
44.9101562500	n/a	22994	RHS
45.1699218750	n/a	23127	LTO
45.6269531250	n/a	23361	LHS
45.8652343750	n/a	23483	RTO
46.2480468750	n/a	23679	RHS
46.5019531250	n/a	23809	LTO
46.5937500000	n/a	23856	TRIG
46.9531250000	n/a	24040	LHS
47.1933593750	n/a	24163	RTO
47.6250000000	n/a	24384	RHS
47.8750000000	n/a	24512	LTO
48.3320312500	n/a	24746	LHS
48.5449218750	n/a	24855	RTO
48.5937500000	n/a	24880	TRIG
48.9414062500	n/a	25058	RHS
49.1777343750	n/a	25179	LTO
49.6464843750	n/a	25419	LHS
49.8808593750	n/a	25539	RTO
50.3359375000	n/a	25772	RHS
50.5781250000	n/a	25896	LTO
50.5937500000	n/a	25904	TRIG
51.0058593750	n/a	26115	LHS
51.2441406250	n/a	26237	RTO
51.6855468750	n/a	26463	RHS
51.9140625000	n/a	26580	LTO
52.3632812500	n/a	26810	LHS
52.5839843750	n/a	26923	RTO
52.5937500000	n/a	26928	TRIG
53.0292968750	n/a	27151	RHS
53.2968750000	n/a	27288	LTO
53.7519531250	n/a	27521	LHS
53.9941406250	n/a	27645	RTO
54.4062500000	n/a	27856	RHS
54.5937500000	n/a	27952	TRIG
54.6484375000	n/a	27980	LTO
55.1113281250	n/a	28217	LHS
55.3730468750	n/a	28351	RTO
55.7949218750	n/a	28567	RHS
56.0585937500	n/a	28702	LTO
56.4980468750	n/a	28927	LHS
56.5937500000	n/a	28976	TRIG
56.7382812500	n/a	29050	RTO
57.1562500000	n/a	29264	RHS
57.4218750000	n/a	29400	LTO
57.8417968750	n/a	29615	LHS
58.0683593750	n/a	29731	RTO
58.5371093750	n/a	29971	RHS
58.5937500000	n/a	30000	TRIG
58.7851562500	n/a	30098	LTO
59.1835937500	n/a	30302	LHS
59.4062500000	n/a	30416	RTO
59.8593750000	n/a	30648	RHS
60.1093750000	n/a	30776	LTO
60.5449218750	n/a	30999	LHS
60.5937500000	n/a	31024	TRIG
60.7968750000	n/a	31128	RTO
61.2597656250	n/a	31365	RHS
61.4902343750	n/a	31483	LTO
61.9082031250	n/a	31697	LHS
62.1328125000	n/a	31812	RTO
62.5820312500	n/a	32042	RHS
62.5937500000	n/a	32048	TRIG
62.8261718750	n/a	32167	LTO
63.2851562500	n/a	32402	LHS
63.5429687500	n/a	32534	RTO
63.9570312500	n/a	32746	RHS
64.2050781250	n/a	32873	LTO
64.5937500000	n/a	33072	TRIG
64.6875000000	n/a	33120	LHS
64.9511718750	n/a	33255	RTO
65.3808593750	n/a	33475	RHS
65.6074218750	n/a	33591	LTO
66.0878906250	n/a	33837	LHS
66.3359375000	n/a	33964	RTO
66.5937500000	n/a	34096	TRIG
66.7714843750	n/a	34187	RHS
67.0253906250	n/a	34317	LTO
67.4843750000	n/a	34552	LHS
67.7109375000	n/a	34668	RTO
68.1542968750	n/a	34895	RHS
68.4042968750	n/a	35023	LTO
68.5917968750	n/a	35119	TRIG
68.8828125000	n/a	35268	LHS
69.1269531250	n/a	35393	RTO
69.5429687500	n/a	35606	RHS
69.7890625000	n/a	35732	LTO
70.3203125000	n/a	36004	LHS
70.5527343750	n/a	36123	RTO
70.5917968750	n/a	36143	TRIG
70.9609375000	n/a	36332	RHS
71.2304687500	n/a	36470	LTO
71.7050781250	n/a	36713	LHS
71.9570312500	n/a	36842	RTO
72.3710937500	n/a	37054	RHS
72.5937500000	n/a	37168	TRIG
72.6152343750	n/a	37179	LTO
73.0664062500	n/a	37410	LHS
73.3144531250	n/a	37537	RTO
73.7363281250	n/a	37753	RHS
73.9941406250	n/a	37885	LTO
74.4433593750	n/a	38115	LHS
74.5917968750	n/a	38191	TRIG
74.6855468750	n/a	38239	RTO
75.1289062500	n/a	38466	RHS
75.3808593750	n/a	38595	LTO
75.8281250000	n/a	38824	LHS
76.0605468750	n/a	38943	RTO
76.4765625000	n/a	39156	RHS
76.5917968750	n/a	39215	TRIG
76.7304687500	n/a	39286	LTO
77.2050781250	n/a	39529	LHS
77.4667968750	n/a	39663	RTO
77.8730468750	n/a	39871	RHS
78.1328125000	n/a	40004	LTO
78.5917968750	n/a	40239	TRIG
78.5917968750	n/a	40239	LHS
78.8652343750	n/a	40379	RTO
79.2402343750	n/a	40571	RHS
79.4843750000	n/a	40696	LTO
79.9296875000	n/a	40924	LHS
80.1953125000	n/a	41060	RTO
80.5917968750	n/a	41263	TRIG
80.6132812500	n/a	41274	RHS
80.9042968750	n/a	41423	LTO
81.3085937500	n/a	41630	LHS
81.5449218750	n/a	41751	RTO
81.9648437500	n/a	41966	RHS
82.2031250000	n/a	42088	LTO
82.5917968750	n/a	42287	TRIG
82.6640625000	n/a	42324	LHS
82.9257812500	n/a	42458	RTO
83.3417968750	n/a	42671	RHS
83.6171875000	n/a	42812	LTO
84.0390625000	n/a	43028	LHS
84.2753906250	n/a	43149	RTO
84.5917968750	n/a	43311	TRIG
84.7617187500	n/a	43398	RHS
85.0253906250	n/a	43533	LTO
85.4570312500	n/a	43754	LHS
85.6933593750	n/a	43875	RTO
86.1699218750	n/a	44119	RHS
86.4335937500	n/a	44254	LTO
86.5917968750	n/a	44335	TRIG
86.8535156250	n/a	44469	LHS
87.0976562500	n/a	44594	RTO
87.5878906250	n/a	44845	RHS
87.8496093750	n/a	44979	LTO
88.3027343750	n/a	45211	LHS
88.5507812500	n/a	45338	RTO
88.5917968750	n/a	45359	TRIG
88.9960937500	n/a	45566	RHS
89.2500000000	n/a	45696	LTO
89.7109375000	n/a	45932	LHS
89.9531250000	n/a	46056	RTO
90.4199218750	n/a	46295	RHS
90.5917968750	n/a	46383	TRIG
90.6621093750	n/a	46419	LTO
91.1660156250	n/a	46677	LHS
91.4414062500	n/a	46818	RTO
91.8261718750	n/a	47015	RHS
92.0957031250	n/a	47153	LTO
92.5351562500	n/a	47378	LHS
92.5917968750	n/a	47407	TRIG
92.7714843750	n/a	47499	RTO
93.1972656250	n/a	47717	RHS
93.4550781250	n/a	47849	LTO
93.9003906250	n/a	48077	LHS
94.1386718750	n/a	48199	RTO
94.5917968750	n/a	48431	TRIG
94.6015625000	n/a	48436	RHS
94.8476562500	n/a	48562	LTO
95.2753906250	n/a	48781	LHS
95.5058593750	n/a	48899	RTO
95.9707031250	n/a	49137	RHS
96.2421875000	n/a	49276	LTO
96.5917968750	n/a	49455	TRIG
96.6679687500	n/a	49494	LHS
96.9082031250	n/a	49617	RTO
97.3730468750	n/a	49855	RHS
97.6347656250	n/a	49989	LTO
98.0605468750	n/a	50207	LHS
98.2851562500	n/a	50322	RTO
98.5917968750	n/a	50479	TRIG
98.7460937500	n/a	50558	RHS
99.0097656250	n/a	50693	LTO
99.4199218750	n/a	50903	LHS
99.6386718750	n/a	51015	RTO
100.0859375000	n/a	51244	RHS
100.3652343750	n/a	51387	LTO
100.5917968750	n/a	51503	TRIG
100.8066406250	n/a	51613	LHS
101.0468750000	n/a	51736	RTO
101.4648437500	n/a	51950	RHS
101.7304687500	n/a	52086	LTO
102.1699218750	n/a	52311	LHS
102.4296875000	n/a	52444	RTO
102.5917968750	n/a	52527	TRIG
102.8300781250	n/a	52649	RHS
103.1132812500	n/a	52794	LTO
103.5429687500	n/a	53014	LHS
103.7871093750	n/a	53139	RTO
104.2089843750	n/a	53355	RHS
104.4707031250	n/a	53489	LTO
104.5917968750	n/a	53551	TRIG
104.8964843750	n/a	53707	LHS
105.1621093750	n/a	53843	RTO
105.5937500000	n/a	54064	RHS
105.8457031250	n/a	54193	LTO
106.3027343750	n/a	54427	LHS
106.5742187500	n/a	54566	RTO
106.5917968750	n/a	54575	TRIG
106.9824218750	n/a	54775	RHS
107.2246093750	n/a	54899	LTO
107.6855468750	n/a	55135	LHS
107.9121093750	n/a	55251	RTO
108.3652343750	n/a	55483	RHS
108.5917968750	n/a	55599	TRIG
108.6308593750	n/a	55619	LTO
109.0722656250	n/a	55845	LHS
109.3007812500	n/a	55962	RTO
109.7636718750	n/a	56199	RHS
110.0253906250	n/a	56333	LTO
110.4589843750	n/a	56555	LHS
110.5917968750	n/a	56623	TRIG
110.6875000000	n/a	56672	RTO
111.1093750000	n/a	56888	RHS
111.3710937500	n/a	57022	LTO
111.8222656250	n/a	57253	LHS
112.0644531250	n/a	57377	RTO
112.4609375000	n/a	57580	RHS
112.5917968750	n/a	57647	TRIG
112.7363281250	n/a	57721	LTO
113.1855468750	n/a	57951	LHS
113.4394531250	n/a	58081	RTO
113.8574218750	n/a	58295	RHS
114.0996093750	n/a	58419	LTO
114.5507812500	n/a	58650	LHS
114.5917968750	n/a	58671	TRIG
114.8007812500	n/a	58778	RTO
115.2382812500	n/a	59002	RHS
115.5000000000	n/a	59136	LTO
