name	x	y	z
1-A1	7.980084	0.409262	91.327814
1-A2	-10.485216	-1.188238	92.223714
1-A3	-23.858516	-1.791138	90.900414
1-A4	-40.780316	-1.578538	86.147114
1-A5	-51.977316	27.327362	75.340414
1-A6	-33.495716	52.381962	71.881614
1-A7	-43.798916	57.552062	61.361414
1-A8	-59.748816	54.105062	49.712814
1-A9	-66.342516	57.795862	32.692514
1-A10	-70.815716	57.228162	15.844014
1-A11	-72.148516	56.387562	-2.274786
1-A12	-72.150216	52.048762	-19.851286
1-A13	-91.500516	28.942462	-13.490286
1-A14	-92.027416	30.634962	3.107814
1-A15	-88.648416	30.654362	20.002414
1-A16	-81.790716	31.529762	35.668114
1-A17	-72.586116	30.810262	50.630614
1-A18	-62.009416	33.249662	62.984614
1-A19	-56.913616	-0.685738	74.973914
1-A20	-66.627916	1.175262	64.029814
1-A21	-77.050416	1.019462	50.661314
1-A22	-86.315216	1.604362	36.134814
1-A23	-94.226416	1.522962	19.989514
1-A24	-96.941216	0.435162	5.793714
1-A25	-96.846216	0.495162	-11.148786
1-A26	-90.657516	-28.164638	-12.980386
1-A27	-91.428716	-27.917938	2.894514
1-A28	-89.094716	-27.692438	20.294614
1-A29	-82.774716	-28.681438	34.480214
1-A30	-74.072716	-28.077238	50.412514
1-A31	-62.368316	-29.014838	63.884214
1-A32	-50.757716	-26.707738	75.945714
1-B1	1.067184	-17.997538	90.405414
1-B2	-15.370216	-24.833638	89.254914
1-B3	-35.733016	-50.244438	73.094314
1-B4	-44.947916	-55.597738	60.634314
1-B5	-62.612016	-50.500938	48.179614
1-B6	-69.815016	-51.215238	35.162614
1-B7	-72.317316	-54.099338	16.696614
1-B8	-74.653316	-52.495838	-0.503786
1-B9	-76.029316	-49.308138	-18.434686
1-B10	-56.478716	-67.609438	-4.833186
1-B11	-51.946416	-68.543738	12.361614
1-B12	-47.944116	-68.310938	29.218514
1-B13	-46.550716	-65.098238	43.766914
1-B14	-27.541016	-79.316838	8.357114
1-B15	-24.946916	-78.169138	23.775214
1-B16	-23.520916	-75.152438	41.160314
1-B17	-25.008616	-67.917138	57.158014
1-B18	-19.068216	-58.582638	70.628414
1-B19	-18.401416	-40.732038	83.238014
1-B20	3.876084	-33.644538	85.119214
1-B21	4.120984	-49.537938	76.117614
1-B22	2.752984	-61.798238	65.613714
1-B23	4.038884	-71.073538	52.329814
1-B24	0.777884	-77.929738	37.556814
1-B25	-0.465116	-81.215738	19.938614
1-B26	-1.934516	-82.374338	5.364314
1-B27	25.308284	-77.945638	2.382114
1-B28	27.510084	-77.672538	19.089614
1-B29	27.705384	-72.622338	36.389714
1-B30	30.007484	-64.962438	48.971614
1-B31	26.874384	-54.748638	62.630814
1-B32	27.613384	-37.904038	74.600014
1-C1	20.834684	-9.661038	86.324514
1-C2	28.606684	-24.707738	79.818214
1-C3	47.524584	-47.110938	59.533614
1-C4	57.012684	-52.443038	48.005114
1-C5	50.608584	-64.046738	35.386814
1-C6	52.640384	-68.622538	18.682714
1-C7	53.606284	-69.273838	1.813614
1-C8	78.723284	-56.898838	2.766514
1-C9	77.456184	-54.917238	19.405314
1-C10	71.387984	-51.222638	34.947614
1-C11	47.631084	-26.371338	71.897514
1-C12	64.684984	-26.255038	62.007414
1-C13	75.639084	-29.571238	50.263314
1-C14	87.427084	-29.523238	37.389614
1-C15	94.805684	-31.682638	22.466114
1-C17	104.097284	-1.705638	11.111414
1-C18	100.640084	-1.709938	25.010314
1-C19	93.893184	-2.635938	36.645614
1-C20	83.804584	-2.076338	49.508314
1-C21	70.126284	-1.645338	62.005214
1-C22	55.803784	-2.945038	71.177914
1-C23	37.547584	0.354262	80.134314
1-C24	48.198184	24.067362	70.398414
1-C25	65.507784	26.074162	59.442514
1-C26	76.523984	28.816662	47.841914
1-C27	86.719584	27.655962	35.755314
1-C28	94.663184	27.868962	21.675714
1-C29	98.864684	27.875562	9.357414
1-C30	80.097784	52.885362	1.635114
1-C31	78.430684	50.677562	19.378514
1-C32	74.870784	46.672062	34.144414
1-D1	21.090684	8.200562	86.825114
1-D2	31.249884	21.747462	79.951314
1-D3	50.115184	44.792062	58.431414
1-D4	58.648184	49.712962	47.528014
1-D5	52.775784	61.922062	33.624714
1-D6	54.750484	65.674862	17.299714
1-D7	56.209584	65.898562	0.443114
