onset	duration	sample	value
0.8750000000	n/a	448	9633791
1.0917968750	n/a	559	LHS
1.3710937500	n/a	702	RTO
1.7949218750	n/a	919	RHS
2.0527343750	n/a	1051	LTO
2.4902343750	n/a	1275	LHS
2.7832031250	n/a	1425	RTO
3.2031250000	n/a	1640	RHS
3.4667968750	n/a	1775	LTO
3.9023437500	n/a	1998	LHS
4.1757812500	n/a	2138	RTO
4.6113281250	n/a	2361	RHS
4.8789062500	n/a	2498	LTO
5.2949218750	n/a	2711	LHS
5.5468750000	n/a	2840	RTO
5.9726562500	n/a	3058	RHS
6.2382812500	n/a	3194	LTO
6.6582031250	n/a	3409	LHS
6.9023437500	n/a	3534	RTO
7.3203125000	n/a	3748	RHS
7.5898437500	n/a	3886	LTO
7.9863281250	n/a	4089	LHS
8.2363281250	n/a	4217	RTO
8.2402343750	n/a	4219	TRIG
8.6816406250	n/a	4445	RHS
8.9296875000	n/a	4572	LTO
9.3574218750	n/a	4791	LHS
9.6289062500	n/a	4930	RTO
10.0449218750	n/a	5143	RHS
10.2402343750	n/a	5243	TRIG
10.2949218750	n/a	5271	LTO
10.6953125000	n/a	5476	LHS
10.9570312500	n/a	5610	RTO
11.3789062500	n/a	5826	RHS
11.6367187500	n/a	5958	LTO
12.1093750000	n/a	6200	LHS
12.2402343750	n/a	6267	TRIG
12.3906250000	n/a	6344	RTO
12.7968750000	n/a	6552	RHS
13.0390625000	n/a	6676	LTO
13.4863281250	n/a	6905	LHS
13.7441406250	n/a	7037	RTO
14.1972656250	n/a	7269	RHS
14.2402343750	n/a	7291	TRIG
14.4570312500	n/a	7402	LTO
14.9121093750	n/a	7635	LHS
15.1660156250	n/a	7765	RTO
15.5898437500	n/a	7982	RHS
15.8535156250	n/a	8117	LTO
16.2402343750	n/a	8315	TRIG
16.2832031250	n/a	8337	LHS
16.5722656250	n/a	8485	RTO
16.9453125000	n/a	8676	RHS
17.1933593750	n/a	8803	LTO
17.5957031250	n/a	9009	LHS
17.8457031250	n/a	9137	RTO
18.2402343750	n/a	9339	TRIG
18.2656250000	n/a	9352	RHS
18.5625000000	n/a	9504	LTO
18.9531250000	n/a	9704	LHS
19.2207031250	n/a	9841	RTO
19.6425781250	n/a	10057	RHS
19.9062500000	n/a	10192	LTO
20.2402343750	n/a	10363	TRIG
20.3105468750	n/a	10399	LHS
20.5722656250	n/a	10533	RTO
20.9667968750	n/a	10735	RHS
21.2421875000	n/a	10876	LTO
21.6054687500	n/a	11062	LHS
21.8515625000	n/a	11188	RTO
22.2402343750	n/a	11387	TRIG
22.2714843750	n/a	11403	RHS
22.4980468750	n/a	11519	LTO
22.8964843750	n/a	11723	LHS
23.1484375000	n/a	11852	RTO
23.5820312500	n/a	12074	RHS
23.8242187500	n/a	12198	LTO
24.2402343750	n/a	12411	TRIG
24.2402343750	n/a	12411	LHS
24.5078125000	n/a	12548	RTO
24.8945312500	n/a	12746	RHS
25.1367187500	n/a	12870	LTO
25.5234375000	n/a	13068	LHS
25.8164062500	n/a	13218	RTO
26.2011718750	n/a	13415	RHS
26.2402343750	n/a	13435	TRIG
26.4531250000	n/a	13544	LTO
26.8964843750	n/a	13771	LHS
27.1718750000	n/a	13912	RTO
27.5800781250	n/a	14121	RHS
27.8125000000	n/a	14240	LTO
28.2050781250	n/a	14441	LHS
28.2402343750	n/a	14459	TRIG
28.4609375000	n/a	14572	RTO
28.8769531250	n/a	14785	RHS
29.1191406250	n/a	14909	LTO
29.5585937500	n/a	15134	LHS
29.8085937500	n/a	15262	RTO
30.2031250000	n/a	15464	RHS
30.2402343750	n/a	15483	TRIG
30.4570312500	n/a	15594	LTO
30.8847656250	n/a	15813	LHS
31.1289062500	n/a	15938	RTO
31.5214843750	n/a	16139	RHS
31.7597656250	n/a	16261	LTO
32.1035156250	n/a	16437	LHS
32.2402343750	n/a	16507	TRIG
32.3457031250	n/a	16561	RTO
32.7949218750	n/a	16791	RHS
33.0566406250	n/a	16925	LTO
33.4921875000	n/a	17148	LHS
33.7558593750	n/a	17283	RTO
34.1601562500	n/a	17490	RHS
34.2402343750	n/a	17531	TRIG
34.4199218750	n/a	17623	LTO
34.8710937500	n/a	17854	LHS
35.1425781250	n/a	17993	RTO
35.5703125000	n/a	18212	RHS
35.7890625000	n/a	18324	LTO
36.2265625000	n/a	18548	LHS
36.2402343750	n/a	18555	TRIG
36.5097656250	n/a	18693	RTO
36.9121093750	n/a	18899	RHS
37.1796875000	n/a	19036	LTO
37.5742187500	n/a	19238	LHS
37.8417968750	n/a	19375	RTO
38.2402343750	n/a	19579	TRIG
38.3046875000	n/a	19612	RHS
38.5664062500	n/a	19746	LTO
38.9785156250	n/a	19957	LHS
39.2617187500	n/a	20102	RTO
39.6953125000	n/a	20324	RHS
39.9316406250	n/a	20445	LTO
40.2402343750	n/a	20603	TRIG
40.3691406250	n/a	20669	LHS
40.6347656250	n/a	20805	RTO
41.0527343750	n/a	21019	RHS
41.3046875000	n/a	21148	LTO
41.7207031250	n/a	21361	LHS
41.9921875000	n/a	21500	RTO
42.2402343750	n/a	21627	TRIG
42.4042968750	n/a	21711	RHS
42.6484375000	n/a	21836	LTO
43.0566406250	n/a	22045	LHS
43.2988281250	n/a	22169	RTO
